PMC2672462.nxml.gz-109,"[['4491'], ['4498'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC2672462.nxml.gz_22']"
PMC2672462.nxml.gz-149,"[['6726'], ['6738'], 'there are no', 'there_are_no', 'FULL_UNKNOWN', 'PMC2672462.nxml.gz_35']"
PMC2672462.nxml.gz-378,"[['15973'], ['15983'], 'less clear', 'less_clear', 'FULL_UNKNOWN', 'PMC2672462.nxml.gz_87']"
PMC2672462.nxml.gz-389,"[['16284', '16309'], ['16286', '16316'], 'no ... studies', 'full_unknown', 'full_unknown', 'PMC2672462.nxml.gz_90']"
PMC2672462.nxml.gz-537,"[['22853'], ['22865'], 'there was no', 'full_unknown', 'full_unknown', 'PMC2672462.nxml.gz_119']"
PMC2672462.nxml.gz-555,"[['23503'], ['23510'], 'not yet', 'full_unknown', 'full_unknown', 'PMC2672462.nxml.gz_121']"
PMC2672462.nxml.gz-597,"[['25031'], ['25038'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC2672462.nxml.gz_126']"
PMC2672462.nxml.gz-651,"[['26875'], ['26887'], 'There are no', 'there_are_no', 'FULL_UNKNOWN', 'PMC2672462.nxml.gz_136']"
PMC2672462.nxml.gz-725,"[['31840'], ['31847'], 'unclear', 'unclear', 'FULL_UNKNOWN', 'PMC2672462.nxml.gz_165']"
PMC2672462.nxml.gz-763,"[['33320'], ['33340'], 'yet to be determined', 'full_unknown', 'full_unknown', 'PMC2672462.nxml.gz_174']"
