PMC3427250.nxml.gz-10712,"[['23511', '23523'], ['23514', '23534'], 'not ... established', 'full_unknown', 'full_unknown', 'PMC3427250.nxml.gz_118']"
PMC3427250.nxml.gz-10717,"[['23897'], ['23907'], 'absence of', 'full_unknown', 'full_unknown', 'PMC3427250.nxml.gz_120']"
PMC3427250.nxml.gz-145,"[['21812'], ['21819'], 'unclear', 'unclear', 'FULL_UNKNOWN', 'PMC3427250.nxml.gz_106']"
PMC3427250.nxml.gz-165,"[['22981'], ['22988'], 'unknown', 'unknown', 'FULL_UNKNOWN', 'PMC3427250.nxml.gz_116']"
PMC3427250.nxml.gz-199,"[['24275'], ['24286'], 'uncertainty', 'uncertainty', 'FULL_UNKNOWN', 'PMC3427250.nxml.gz_122']"
PMC3427250.nxml.gz-212,"[['24737'], ['24750'], 'knowledge gap', 'knowledge_gap', 'FULL_UNKNOWN', 'PMC3427250.nxml.gz_124']"
PMC3427250.nxml.gz-40,"[['3095', '3120'], ['3097', '3126'], 'no ... trials', 'full_unknown', 'full_unknown', 'PMC3427250.nxml.gz_18']"
PMC3427250.nxml.gz-6,"[['283', '314'], ['285', '323'], 'no ... available', 'no...available', 'FULL_UNKNOWN', 'PMC3427250.nxml.gz_1']"
PMC3427250.nxml.gz-61,"[['4713'], ['4724'], 'uncertainty', 'uncertainty', 'FULL_UNKNOWN', 'PMC3427250.nxml.gz_29']"
PMC3427250.nxml.gz-66,"[['4846'], ['4859'], 'not validated', 'full_unknown', 'full_unknown', 'PMC3427250.nxml.gz_30']"
