PMC4897523.nxml.gz-10,"[['357'], ['374'], 'need for research', 'future_work', 'future_work', 'PMC4897523.nxml.gz_2']"
PMC4897523.nxml.gz-113,"[['4394'], ['4403'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC4897523.nxml.gz_29']"
PMC4897523.nxml.gz-127,"[['4689'], ['4695'], 'should', 'should', 'FUTURE_WORK', 'PMC4897523.nxml.gz_30']"
PMC4897523.nxml.gz-278,"[['10166'], ['10188'], 'warrant a further look', 'future_work', 'future_work', 'PMC4897523.nxml.gz_64']"
PMC4897523.nxml.gz-322,"[['12190'], ['12204'], 'future studies', 'future_studies', 'FUTURE_WORK', 'PMC4897523.nxml.gz_77']"
PMC4897523.nxml.gz-384,"[['15150'], ['15164'], 'recommendation', 'recommendation', 'FUTURE_WORK', 'PMC4897523.nxml.gz_98']"
PMC4897523.nxml.gz-39,"[['1351'], ['1366'], 'further studies', 'further_studies', 'FUTURE_WORK', 'PMC4897523.nxml.gz_9']"
PMC4897523.nxml.gz-40,"[['1359', '1390'], ['1366', '1400'], 'studies ... are needed', 'studies...are_needed', 'FUTURE_WORK', 'PMC4897523.nxml.gz_9']"
PMC4897523.nxml.gz-410,"[['16666'], ['16686'], 'proper investigation', 'future_work', 'future_work', 'PMC4897523.nxml.gz_109']"
PMC4897523.nxml.gz-459,"[['19472'], ['19482'], 'warranting', 'future_work', 'future_work', 'PMC4897523.nxml.gz_129']"
PMC4897523.nxml.gz-46,"[['1537'], ['1543'], 'should', 'should', 'FUTURE_WORK', 'PMC4897523.nxml.gz_10']"
PMC4897523.nxml.gz-503,"[['21466'], ['21475'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC4897523.nxml.gz_143']"
PMC4897523.nxml.gz-529,"[['22289', '22310'], ['22295', '22317'], 'Larger ... studies', 'future_work', 'future_work', 'PMC4897523.nxml.gz_151']"
PMC4897523.nxml.gz-55,"[['1784'], ['1801'], 'need for research', 'future_work', 'future_work', 'PMC4897523.nxml.gz_12']"
PMC4897523.nxml.gz-553,"[['22847'], ['22858'], 'calling for', 'future_work', 'future_work', 'PMC4897523.nxml.gz_155']"
PMC4897523.nxml.gz-560,"[['23213'], ['23218'], 'needs', 'needs', 'FUTURE_WORK', 'PMC4897523.nxml.gz_158']"
PMC4897523.nxml.gz-562,"[['23236'], ['23249'], 'consideration', 'consideration', 'FUTURE_WORK', 'PMC4897523.nxml.gz_158']"
PMC4897523.nxml.gz-602,"[['25037', '25051'], ['25041', '25058'], 'more ... studies', 'future_work', 'future_work', 'PMC4897523.nxml.gz_168']"
PMC4897523.nxml.gz-604,"[['25059'], ['25069'], 'need to be', 'need_to_be', 'FUTURE_WORK', 'PMC4897523.nxml.gz_168']"
PMC4897523.nxml.gz-612,"[['25251', '25267'], ['25255', '25274'], 'more ... studied', 'future_work', 'future_work', 'PMC4897523.nxml.gz_169']"
PMC4897523.nxml.gz-614,"[['25282'], ['25288'], 'future', 'future', 'FUTURE_WORK', 'PMC4897523.nxml.gz_169']"
PMC4897523.nxml.gz-678,"[['28249'], ['28253'], 'need', 'need', 'FUTURE_WORK', 'PMC4897523.nxml.gz_187']"
PMC4897523.nxml.gz-725,"[['30372'], ['30385'], 'more research', 'more_research', 'FUTURE_WORK', 'PMC4897523.nxml.gz_200']"
PMC4897523.nxml.gz-726,"[['30410'], ['30415'], 'needs', 'needs', 'FUTURE_WORK', 'PMC4897523.nxml.gz_200']"
PMC4897523.nxml.gz-766,"[['32227'], ['32243'], 'Further research', 'further_research', 'FUTURE_WORK', 'PMC4897523.nxml.gz_212']"
PMC4897523.nxml.gz-820,"[['34118'], ['34132'], 'investigations', 'investigations', 'FUTURE_WORK', 'PMC4897523.nxml.gz_230']"
PMC4897523.nxml.gz-831,"[['34298'], ['34306'], 'room for', 'future_work', 'future_work', 'PMC4897523.nxml.gz_231']"
PMC4897523.nxml.gz-832,"[['34312'], ['34328'], 'further research', 'further_research', 'FUTURE_WORK', 'PMC4897523.nxml.gz_231']"
PMC4897523.nxml.gz-871,"[['35599'], ['35615'], 'further research', 'further_research', 'FUTURE_WORK', 'PMC4897523.nxml.gz_240']"
PMC4897523.nxml.gz-872,"[['35607'], ['35625'], 'research is needed', 'research_is_needed', 'FUTURE_WORK', 'PMC4897523.nxml.gz_240']"
PMC4897523.nxml.gz-924,"[['36632'], ['36644'], 'more studies', 'more_studies', 'FUTURE_WORK', 'PMC4897523.nxml.gz_249']"
PMC4897523.nxml.gz-925,"[['36637'], ['36655'], 'studies are needed', 'studies_are_needed', 'FUTURE_WORK', 'PMC4897523.nxml.gz_249']"
PMC4897523.nxml.gz-937,"[['37002'], ['37008'], 'should', 'should', 'FUTURE_WORK', 'PMC4897523.nxml.gz_252']"
