PMC4377896.nxml.gz-10,"[['380'], ['393'], 'consideration', 'consideration', 'FUTURE_WORK', 'PMC4377896.nxml.gz_2']"
PMC4377896.nxml.gz-163,"[['17899'], ['17914'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC4377896.nxml.gz_80']"
PMC4377896.nxml.gz-196,"[['19405'], ['19411'], 'needed', 'needed', 'FUTURE_WORK', 'PMC4377896.nxml.gz_89']"
PMC4377896.nxml.gz-212,"[['19968'], ['19978'], 'considered', 'considered', 'FUTURE_WORK', 'PMC4377896.nxml.gz_95']"
PMC4377896.nxml.gz-224,"[['20404'], ['20417'], 'More research', 'more_research', 'FUTURE_WORK', 'PMC4377896.nxml.gz_100']"
PMC4377896.nxml.gz-226,"[['20409'], ['20430'], 'research in this area', 'research_in_this_area', 'FUTURE_WORK', 'PMC4377896.nxml.gz_100']"
PMC4377896.nxml.gz-237,"[['20681'], ['20697'], 'further research', 'further_research', 'FUTURE_WORK', 'PMC4377896.nxml.gz_102']"
PMC4377896.nxml.gz-248,"[['21138'], ['21152'], 'recommendation', 'recommendation', 'FUTURE_WORK', 'PMC4377896.nxml.gz_105']"
PMC4377896.nxml.gz-264,"[['22059'], ['22065'], 'should', 'should', 'FUTURE_WORK', 'PMC4377896.nxml.gz_111']"
PMC4377896.nxml.gz-31,"[['1857'], ['1866'], 'encourage', 'encourage', 'FUTURE_WORK', 'PMC4377896.nxml.gz_13']"
PMC4377896.nxml.gz-370,"[['26223'], ['26238'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC4377896.nxml.gz_150']"
PMC4377896.nxml.gz-371,"[['26276'], ['26283'], 'prudent', 'prudent', 'FUTURE_WORK', 'PMC4377896.nxml.gz_150']"
PMC4377896.nxml.gz-372,"[['26287'], ['26296'], 'recommend', 'recommend', 'FUTURE_WORK', 'PMC4377896.nxml.gz_150']"
PMC4377896.nxml.gz-385,"[['26959'], ['26973'], 'recommendation', 'recommendation', 'FUTURE_WORK', 'PMC4377896.nxml.gz_154']"
PMC4377896.nxml.gz-394,"[['27268', '27290'], ['27275', '27297'], 'Further ... studies', 'further...studies', 'FUTURE_WORK', 'PMC4377896.nxml.gz_157']"
PMC4377896.nxml.gz-40,"[['2168'], ['2183'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC4377896.nxml.gz_15']"
PMC4377896.nxml.gz-402,"[['27488'], ['27499'], 'considering', 'future_work', 'future_work', 'PMC4377896.nxml.gz_157']"
PMC4377896.nxml.gz-43,"[['2378'], ['2389'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC4377896.nxml.gz_16']"
PMC4377896.nxml.gz-5,"[['238'], ['247'], 'encourage', 'encourage', 'FUTURE_WORK', 'PMC4377896.nxml.gz_1']"
PMC4377896.nxml.gz-52,"[['2734'], ['2745'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC4377896.nxml.gz_18']"
PMC4377896.nxml.gz-57,"[['2843'], ['2853'], 'need to be', 'need_to_be', 'FUTURE_WORK', 'PMC4377896.nxml.gz_19']"
PMC4377896.nxml.gz-59,"[['2854'], ['2864'], 'considered', 'considered', 'FUTURE_WORK', 'PMC4377896.nxml.gz_19']"
PMC4377896.nxml.gz-60,"[['2889'], ['2895'], 'should', 'should', 'FUTURE_WORK', 'PMC4377896.nxml.gz_19']"
