PMC6039335.nxml.gz-10651,"[['57639'], ['57660'], 'studies are warranted', 'studies...are_warranted', 'FUTURE_WORK', 'PMC6039335.nxml.gz_358']"
PMC6039335.nxml.gz-178,"[['20236'], ['20247'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC6039335.nxml.gz_123']"
PMC6039335.nxml.gz-184,"[['20533'], ['20538'], 'needs', 'needs', 'FUTURE_WORK', 'PMC6039335.nxml.gz_125']"
PMC6039335.nxml.gz-190,"[['22185'], ['22195'], 'need to be', 'need_to_be', 'FUTURE_WORK', 'PMC6039335.nxml.gz_135']"
PMC6039335.nxml.gz-191,"[['22196'], ['22206'], 'considered', 'considered', 'FUTURE_WORK', 'PMC6039335.nxml.gz_135']"
PMC6039335.nxml.gz-25,"[['1643'], ['1649'], 'needed', 'future_work', 'future_work', 'PMC6039335.nxml.gz_11']"
PMC6039335.nxml.gz-283,"[['29991'], ['30000'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC6039335.nxml.gz_194']"
PMC6039335.nxml.gz-284,"[['30093'], ['30103'], 'are needed', 'are_needed', 'FUTURE_WORK', 'PMC6039335.nxml.gz_194']"
PMC6039335.nxml.gz-287,"[['30158'], ['30169'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC6039335.nxml.gz_195']"
PMC6039335.nxml.gz-294,"[['30544'], ['30557'], 'Further study', 'further_study', 'FUTURE_WORK', 'PMC6039335.nxml.gz_198']"
PMC6039335.nxml.gz-296,"[['30558'], ['30570'], 'is warranted', 'is_warranted', 'FUTURE_WORK', 'PMC6039335.nxml.gz_198']"
PMC6039335.nxml.gz-327,"[['33681'], ['33696'], 'a better method', 'future_work', 'future_work', 'PMC6039335.nxml.gz_219']"
PMC6039335.nxml.gz-402,"[['41367'], ['41378'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC6039335.nxml.gz_262']"
PMC6039335.nxml.gz-406,"[['41724'], ['41735'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC6039335.nxml.gz_263']"
PMC6039335.nxml.gz-421,"[['42787'], ['42798'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC6039335.nxml.gz_269']"
PMC6039335.nxml.gz-446,"[['44778'], ['44791'], 'Further study', 'further_study', 'FUTURE_WORK', 'PMC6039335.nxml.gz_283']"
PMC6039335.nxml.gz-448,"[['44786', '44792'], ['44791', '44801'], 'study ... is needed', 'study...is_needed', 'FUTURE_WORK', 'PMC6039335.nxml.gz_283']"
PMC6039335.nxml.gz-470,"[['46337'], ['46350'], 'Further study', 'further_study', 'FUTURE_WORK', 'PMC6039335.nxml.gz_294']"
PMC6039335.nxml.gz-544,"[['51358'], ['51371'], 'Further study', 'further_study', 'FUTURE_WORK', 'PMC6039335.nxml.gz_319']"
PMC6039335.nxml.gz-546,"[['51372'], ['51384'], 'is warranted', 'is_warranted', 'FUTURE_WORK', 'PMC6039335.nxml.gz_319']"
PMC6039335.nxml.gz-575,"[['53140'], ['53150'], 'considered', 'considered', 'FUTURE_WORK', 'PMC6039335.nxml.gz_327']"
PMC6039335.nxml.gz-601,"[['56421'], ['56436'], 'Further studies', 'further_studies', 'FUTURE_WORK', 'PMC6039335.nxml.gz_350']"
PMC6039335.nxml.gz-603,"[['56429'], ['56447'], 'studies are needed', 'studies_are_needed', 'FUTURE_WORK', 'PMC6039335.nxml.gz_350']"
PMC6039335.nxml.gz-61,"[['6850'], ['6860'], 'strategies', 'future_work', 'future_work', 'PMC6039335.nxml.gz_42']"
PMC6039335.nxml.gz-619,"[['57322'], ['57337'], 'Further studies', 'further_studies', 'FUTURE_WORK', 'PMC6039335.nxml.gz_356']"
PMC6039335.nxml.gz-621,"[['57330', '57338'], ['57337', '57351'], 'studies ... are warranted', 'studies...are_warranted', 'FUTURE_WORK', 'PMC6039335.nxml.gz_356']"
PMC6039335.nxml.gz-70,"[['7630'], ['7641'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC6039335.nxml.gz_47']"
