PMC3933411.nxml.gz-152,"[['9202'], ['9217'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC3933411.nxml.gz_45']"
PMC3933411.nxml.gz-234,"[['24553'], ['24563'], 'recommends', 'recommends', 'FUTURE_WORK', 'PMC3933411.nxml.gz_108']"
PMC3933411.nxml.gz-236,"[['24702'], ['24713'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC3933411.nxml.gz_109']"
PMC3933411.nxml.gz-239,"[['24847'], ['24857'], 'recommends', 'recommends', 'FUTURE_WORK', 'PMC3933411.nxml.gz_110']"
PMC3933411.nxml.gz-241,"[['24958'], ['24973'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC3933411.nxml.gz_111']"
PMC3933411.nxml.gz-242,"[['25034'], ['25040'], 'should', 'should', 'FUTURE_WORK', 'PMC3933411.nxml.gz_111']"
PMC3933411.nxml.gz-245,"[['25259'], ['25268'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC3933411.nxml.gz_112']"
PMC3933411.nxml.gz-247,"[['25395'], ['25406'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC3933411.nxml.gz_113']"
PMC3933411.nxml.gz-254,"[['25601'], ['25615'], 'recommendation', 'recommendation', 'FUTURE_WORK', 'PMC3933411.nxml.gz_114']"
PMC3933411.nxml.gz-277,"[['26265'], ['26280'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC3933411.nxml.gz_118']"
PMC3933411.nxml.gz-298,"[['27135'], ['27141'], 'advice', 'future_work', 'future_work', 'PMC3933411.nxml.gz_123']"
PMC3933411.nxml.gz-333,"[['28483'], ['28489'], 'should', 'should', 'FUTURE_WORK', 'PMC3933411.nxml.gz_130']"
PMC3933411.nxml.gz-334,"[['28503'], ['28514'], 'encouraging', 'future_work', 'future_work', 'PMC3933411.nxml.gz_130']"
PMC3933411.nxml.gz-382,"[['30689'], ['30703'], 'recommendation', 'recommendation', 'FUTURE_WORK', 'PMC3933411.nxml.gz_143']"
PMC3933411.nxml.gz-403,"[['31774'], ['31789'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC3933411.nxml.gz_147']"
PMC3933411.nxml.gz-417,"[['32288'], ['32300'], 'recommending', 'future_work', 'future_work', 'PMC3933411.nxml.gz_150']"
PMC3933411.nxml.gz-447,"[['33656'], ['33671'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC3933411.nxml.gz_156']"
PMC3933411.nxml.gz-459,"[['34026'], ['34033'], 'warrant', 'future_work', 'future_work', 'PMC3933411.nxml.gz_157']"
PMC3933411.nxml.gz-460,"[['34034'], ['34047'], 'further study', 'further_study', 'FUTURE_WORK', 'PMC3933411.nxml.gz_157']"
PMC3933411.nxml.gz-506,"[['35444'], ['35458'], 'future studies', 'future_studies', 'FUTURE_WORK', 'PMC3933411.nxml.gz_164']"
PMC3933411.nxml.gz-514,"[['35586'], ['35601'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC3933411.nxml.gz_165']"
PMC3933411.nxml.gz-521,"[['35780'], ['35798'], 'Additional studies', 'future_work', 'future_work', 'PMC3933411.nxml.gz_166']"
PMC3933411.nxml.gz-538,"[['36384'], ['36390'], 'should', 'should', 'FUTURE_WORK', 'PMC3933411.nxml.gz_169']"
PMC3933411.nxml.gz-539,"[['36391'], ['36399'], 'motivate', 'future_work', 'future_work', 'PMC3933411.nxml.gz_169']"
PMC3933411.nxml.gz-72,"[['3452'], ['3462'], 'strategies', 'strategies', 'FUTURE_WORK', 'PMC3933411.nxml.gz_18']"
