PMC6000839.nxml.gz-121,"[['3192'], ['3201'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC6000839.nxml.gz_19']"
PMC6000839.nxml.gz-287,"[['17732'], ['17736'], 'need', 'need', 'FUTURE_WORK', 'PMC6000839.nxml.gz_116']"
PMC6000839.nxml.gz-318,"[['18852'], ['18881'], 'understanding the differences', 'understanding_the_differences', 'FUTURE_WORK', 'PMC6000839.nxml.gz_123']"
PMC6000839.nxml.gz-334,"[['19321'], ['19326'], 'needs', 'needs', 'FUTURE_WORK', 'PMC6000839.nxml.gz_127']"
PMC6000839.nxml.gz-335,"[['19333'], ['19343'], 'considered', 'considered', 'FUTURE_WORK', 'PMC6000839.nxml.gz_127']"
PMC6000839.nxml.gz-350,"[['19621'], ['19630'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC6000839.nxml.gz_129']"
PMC6000839.nxml.gz-351,"[['19636'], ['19646'], 'considered', 'considered', 'FUTURE_WORK', 'PMC6000839.nxml.gz_129']"
PMC6000839.nxml.gz-365,"[['20119'], ['20128'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC6000839.nxml.gz_133']"
PMC6000839.nxml.gz-386,"[['20414'], ['20423'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC6000839.nxml.gz_135']"
PMC6000839.nxml.gz-387,"[['20424'], ['20434'], 'considered', 'considered', 'FUTURE_WORK', 'PMC6000839.nxml.gz_135']"
PMC6000839.nxml.gz-409,"[['21153'], ['21167'], 'Larger studies', 'larger_studies', 'FUTURE_WORK', 'PMC6000839.nxml.gz_140']"
PMC6000839.nxml.gz-410,"[['21160'], ['21178'], 'studies are needed', 'studies...are_needed', 'FUTURE_WORK', 'PMC6000839.nxml.gz_140']"
PMC6000839.nxml.gz-58,"[['1533'], ['1548'], 'Further studies', 'further_studies', 'FUTURE_WORK', 'PMC6000839.nxml.gz_9']"
PMC6000839.nxml.gz-59,"[['1541'], ['1572'], 'studies are required to confirm', 'studies_are_required_to_confirm', 'FUTURE_WORK', 'PMC6000839.nxml.gz_9']"
