PMC2672462.nxml.gz-140,"[['6325'], ['6331'], 'should', 'should', 'FUTURE_WORK', 'PMC2672462.nxml.gz_32']"
PMC2672462.nxml.gz-142,"[['6575'], ['6586'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC2672462.nxml.gz_34']"
PMC2672462.nxml.gz-161,"[['7110'], ['7119'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC2672462.nxml.gz_38']"
PMC2672462.nxml.gz-169,"[['7260'], ['7269'], 'advocated', 'future_work', 'future_work', 'PMC2672462.nxml.gz_40']"
PMC2672462.nxml.gz-178,"[['7762'], ['7768'], 'should', 'should', 'FUTURE_WORK', 'PMC2672462.nxml.gz_43']"
PMC2672462.nxml.gz-192,"[['8351'], ['8362'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC2672462.nxml.gz_47']"
PMC2672462.nxml.gz-200,"[['8730'], ['8736'], 'should', 'should', 'FUTURE_WORK', 'PMC2672462.nxml.gz_49']"
PMC2672462.nxml.gz-207,"[['9089'], ['9100'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC2672462.nxml.gz_50']"
PMC2672462.nxml.gz-209,"[['9115'], ['9124'], 'should be', 'should_be', 'FUTURE_WORK', 'PMC2672462.nxml.gz_51']"
PMC2672462.nxml.gz-228,"[['10187'], ['10196'], 'recommend', 'recommend', 'FUTURE_WORK', 'PMC2672462.nxml.gz_54']"
PMC2672462.nxml.gz-232,"[['10299'], ['10314'], 'recommendations', 'recommendations', 'FUTURE_WORK', 'PMC2672462.nxml.gz_55']"
PMC2672462.nxml.gz-234,"[['10392'], ['10401'], 'advisable', 'future_work', 'future_work', 'PMC2672462.nxml.gz_56']"
PMC2672462.nxml.gz-240,"[['10643'], ['10654'], 'recommended', 'recommended', 'FUTURE_WORK', 'PMC2672462.nxml.gz_58']"
PMC2672462.nxml.gz-273,"[['12036'], ['12045'], 'recommend', 'recommend', 'FUTURE_WORK', 'PMC2672462.nxml.gz_65']"
