PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3279448.nxml.gz	0	['In Utero Exposures, Infant Growth, and DNA Methylation of Repetitive Elements and Developmentally Related Genes in Human Placenta\n\nAbstract\nBackground: Fetal programming describes the theory linking environmental conditions during embryonic and fetal development with risk of diseases later in life.']	(0, 299)	FALSE
PMC3279448.nxml.gz	1	['Environmental insults in utero may lead to changes in epigenetic mechanisms potentially affecting fetal development.']	(300, 416)	FALSE
PMC3279448.nxml.gz	2	['Objectives: We examined associations between in utero exposures, infant growth, and methylation of repetitive elements and gene-associated DNA in human term placenta tissue samples.']	(417, 598)	FALSE
PMC3279448.nxml.gz	3	['Methods: Placental tissues and associated demographic and clinical data were obtained from subjects delivering at Women and Infants Hospital in Providence, Rhode Island (USA).']	(599, 774)	FALSE
PMC3279448.nxml.gz	4	['Methylation levels of long interspersed nuclear element-1 (LINE-1) and the Alu element AluYb8 were determined in 380 placental samples from term deliveries using bisulfite pyrosequencing.']	(775, 962)	FALSE
PMC3279448.nxml.gz	5	['Genomewide DNA methylation profiles were obtained in a subset of 184 samples using the Illumina Infinium HumanMethylation27 BeadArray.']	(963, 1097)	FALSE
PMC3279448.nxml.gz	6	['Multiple linear regression, model-based clustering methods, and gene set enrichment analysis examined the association between birth weight percentile, demographic variables, and repetitive element methylation and gene-associated CpG locus methylation.']	(1098, 1349)	FALSE
PMC3279448.nxml.gz	7	['Results: LINE-1 and AluYb8 methylation levels were found to be significantly positively associated with birth weight percentile ( p = 0.01 and p< 0.0001, respectively) and were found to differ significantly among infants exposed to tobacco smoke and alcohol.']	(1350, 1608)	FALSE
PMC3279448.nxml.gz	8	['Increased placental AluYb8 methylation was positively associated with average methylation among CpG loci found in polycomb group target genes; developmentally related transcription factor binding sites were overrepresented for differentially methylated loci associated with both elements.']	(1609, 1897)	FALSE
PMC3279448.nxml.gz	9	['Conclusions: Our results suggest that repetitive element methylation markers, most notably AluYb8 methylation, may be susceptible to epigenetic alterations resulting from the intrauterine environment and play a critical role in mediating placenta function, and may ultimately inform on the developmental basis of health and disease.']	(1898, 2230)	FALSE
PMC3279448.nxml.gz	10	['The importance of environmental exposures during intrauterine development on health throughout the life course is now well recognized in the epidemiologic literature (Barker 2004).']	(2231, 2411)	FALSE
PMC3279448.nxml.gz	11	['The molecular mechanisms that underlie these observations remain unclear, although recent work suggests that alterations to placental function may lead to altered fetal development and programming, likely playing a critical role in mediating these associations (Higgins et al.']	(2412, 2688)	FALSE
PMC3279448.nxml.gz	12	['2011;Lester and Padbury 2009).']	(2689, 2719)	FALSE
PMC3279448.nxml.gz	13	['Throughout in utero development, the placenta, through the production of various enzymes and hormones, plays an important role in controlling growth and development through the transfer of nutrients and waste and in protecting the fetus from many xenobiotic insults (Robins et al.']	(2720, 3000)	FALSE
PMC3279448.nxml.gz	14	['2011).']	(3001, 3007)	FALSE
PMC3279448.nxml.gz	15	['Recent work has demonstrated that placental genetic and epigenetic profiles may possibly serve as markers (Filiberto et al.']	(3008, 3131)	FALSE
PMC3279448.nxml.gz	16	['2011;Sood et al.']	(3132, 3148)	FALSE
PMC3279448.nxml.gz	17	['2006) of the intrauterine and extrauterine environment (Nelissen et al.']	(3149, 3220)	FALSE
PMC3279448.nxml.gz	18	['2011).']	(3221, 3227)	FALSE
PMC3279448.nxml.gz	19	['DNA methylation is a key mode of epigenetic regulation, which can lead to silencing of genomic regions.']	(3228, 3331)	FALSE
PMC3279448.nxml.gz	20	['DNA methylation patterns are essential for the growth and maintenance of tissue-specific expression profiles in different cell types during development, and these patterns become set during in utero development (Hajkova et al.']	(3332, 3558)	FALSE
PMC3279448.nxml.gz	21	['2002;Jaenisch 1997;Rougier et al.']	(3559, 3592)	FALSE
PMC3279448.nxml.gz	22	['1998).']	(3593, 3599)	FALSE
PMC3279448.nxml.gz	23	['This is true both in the fetus itself and in the placenta, where changes to the appropriate methylation patterning have been linked to adverse placental morphology and birth outcomes (Serman et al.']	(3600, 3797)	FALSE
PMC3279448.nxml.gz	24	['2007;Sinclair et al.']	(3798, 3818)	FALSE
