PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3800883.nxml.gz	0	['PA01.78.']	(0, 8)	FALSE
PMC3800883.nxml.gz	1	['Ayurvedic diet in pregnancy\n\nAbstract\n\nPurpose:\nThe fast changing life style of the modern era has caused increase in the pregnancy complications, anamolies etc.']	(9, 170)	FALSE
PMC3800883.nxml.gz	2	['due to the change in the diet of pregnant women.']	(171, 219)	TRUE
PMC3800883.nxml.gz	3	['Ayurveda has focused on this concept & have explained it very effectively.']	(220, 294)	FALSE
PMC3800883.nxml.gz	4	['The diet of pregnant woman is not only explained according to the need of the mother but also by the fetus, which is advised month wise (masanumasik patya).']	(295, 451)	FALSE
PMC3800883.nxml.gz	5	['Thus, it is very necessary to promote the pregnant women to take proper diet i.e.']	(452, 533)	FALSE
PMC3800883.nxml.gz	6	['masanumasik patya which will lead to healthly & safe motherhood along with its outcome.']	(534, 621)	FALSE
PMC3800883.nxml.gz	7	['Method:\nMasanumasik patya of Ayurveda, as the name suggest, is advised according to the month & by the need of fetal development.']	(623, 752)	FALSE
PMC3800883.nxml.gz	8	['During pregnancy.']	(753, 770)	FALSE
PMC3800883.nxml.gz	9	['Various symptoms are faced by woman like in first trimester, nausea, vomiting is seen very comman.']	(771, 869)	FALSE
PMC3800883.nxml.gz	10	['Thus, patya advised is madhura, shita, drava (liquid), which will prevent dehydration & supply required nourishment.']	(870, 986)	FALSE
PMC3800883.nxml.gz	11	['In second trimester, development of muscles, organs occurs, so the diet rich in proteins is advised.']	(987, 1087)	FALSE
PMC3800883.nxml.gz	12	['In third trimester retention of water, constipation is seen & finally preparation of genital tract for delivery is needed.']	(1088, 1210)	FALSE
PMC3800883.nxml.gz	13	['So patyas prescribed are diuretics.']	(1211, 1246)	FALSE
PMC3800883.nxml.gz	14	['Mild laxatives and basti, which will smoothen genital tract.']	(1247, 1307)	FALSE
PMC3800883.nxml.gz	15	['According to Ayurvedic diets, the junk & fast food which is prevalent now is not benificial for mother & fetus is also described.']	(1308, 1437)	FALSE
PMC3800883.nxml.gz	16	['Result:\nAs mentioned above, the diet of pregnant woman according to month is proved to se helpful for mother & fetus.']	(1439, 1556)	FALSE
PMC3800883.nxml.gz	17	['Also the present diet substances causes complication.']	(1557, 1610)	TRUE
PMC3800883.nxml.gz	18	['Thus Masanumasik patya is the need of the hour.']	(1611, 1658)	FALSE
PMC3800883.nxml.gz	19	['Conclusion:\nIt is therefore clear that the diet of pregnant woman according to Ayurveda will prevent many complications of pregnancy, which will lead to healthy pregnancy & healthy fetus & finally good outcome.']	(1660, 1870)	FALSE
PMC3800883.nxml.gz	20	['PubMed Central:']	(1872, 1887)	FALSE
