PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3169551.nxml.gz	0	['Weekly Iron-Folic Acid Supplementation with Regular Deworming Is Cost-Effective in Preventing Anaemia in Women of Reproductive Age in Vietnam\n\nAbstract\n\nBackground\nTo estimate the cost and cost-effectiveness of a project administering de-worming and weekly iron-folic acid supplementation to control anaemia in women of reproductive age in Yen Bai province, Vietnam.']	(0, 366)	FALSE
PMC3169551.nxml.gz	1	['Methods and Findings\nCost effectiveness was evaluated using data on programmatic costs based on two surveys in 2006 and 2009 and impact on anaemia and iron status collected in 2006, 2007, and 2008.']	(368, 565)	FALSE
PMC3169551.nxml.gz	2	['Data on initial costs for training and educational materials were obtained from the records of the National Institute of Malariology, Parasitology and Entomology and the Yen Bai Malaria Control Program.']	(566, 768)	FALSE
PMC3169551.nxml.gz	3	['Structured questionnaires for health workers at district, commune and village level were used to collect ongoing distribution and monitoring costs, and for participants to collect transport and loss of earnings costs.']	(769, 986)	FALSE
PMC3169551.nxml.gz	4	['The cost per woman treated (defined as consuming at least 75% of the recommended intake) was USD0.76 per annum.']	(987, 1098)	FALSE
PMC3169551.nxml.gz	5	["This estimate includes financial costs (for supplies, training), and costs of health care workers' time."]	(1099, 1203)	FALSE
PMC3169551.nxml.gz	6	['Prevalence of anaemia fell from 38% at baseline, to 20% after 12 months.']	(1204, 1276)	FALSE
PMC3169551.nxml.gz	7	['Thus, the cost-effectiveness of the project is assessed at USD 4.24 per anaemia case prevented per year.']	(1277, 1381)	FALSE
PMC3169551.nxml.gz	8	['Based on estimated productivity gains for adult women, the benefit:cost ratio is 6.7∶1.']	(1382, 1469)	FALSE
PMC3169551.nxml.gz	9	["Cost of the supplements and anthelminthics was 47% of the total, while costs of training, monitoring, and health workers' time accounted for 53%."]	(1470, 1615)	FALSE
PMC3169551.nxml.gz	10	['Conclusion\nThe study shows that weekly iron-folic acid supplementation and regular de-worming is a low-cost and cost-effective intervention and would be appropriate for population-based introduction in settings with a high prevalence of anaemia and iron deficiency and low malaria infection rates.']	(1617, 1914)	FALSE
PMC3169551.nxml.gz	11	['Introduction\nWHO estimates suggest that globally up to 500 million women of reproductive age suffer from anaemia.']	(1916, 2029)	FALSE
PMC3169551.nxml.gz	12	['Women and children are most vulnerable due to greater iron requirements and those in resource constrained countries are particularly at risk[1].']	(2030, 2174)	FALSE
PMC3169551.nxml.gz	13	['Severe maternal anaemia increases the risk of maternal and neonatal mortality and morbidity while less severe anaemia and iron deficiency have been linked to sub-optimal fetal growth, premature birth and low birth weight, as well as iron deficiency in infants[2]–[4]which may impair cognitive development[5].']	(2175, 2483)	FALSE
PMC3169551.nxml.gz	14	["On a broader scale the reduced capacity for work and education due to anaemia and iron deficiency can adversely impact a population's social and economic development[6]."]	(2484, 2653)	FALSE
PMC3169551.nxml.gz	15	['WHO guidelines recommend daily iron supplementation for pregnant women and children 6–24 months where anaemia rates are 40% or more[7].']	(2654, 2789)	FALSE
PMC3169551.nxml.gz	16	['A recent international expert consultation organized by WHO went further and recommended weekly supplementation with iron and folic acid for all non-pregnant women of reproductive age in areas where anaemia prevalence is greater than 20%[8].']	(2790, 3031)	FALSE
PMC3169551.nxml.gz	17	['A systematic review of 25 original studies concluded that this approach of weekly iron and folic acid supplementation was safe and also effective in improving haemoglobin concentration in women of reproductive age[9].']	(3032, 3249)	FALSE
PMC3169551.nxml.gz	18	['However, there is no data on cost and cost-effectiveness of population-based weekly supplementation programs, and limited data on other nutritional supplementation programs.']	(3250, 3423)	FALSE
PMC3169551.nxml.gz	19	['In Vietnam, there has been an increasing awareness of nutritional deficiencies and anaemia, particularly in rural populations.']	(3424, 3550)	FALSE
PMC3169551.nxml.gz	20	['A national survey in 2000 found anaemia rates were 24.3% for non-pregnant women nationally (26.3% in rural areas), and 32.2% in pregnant women (33.8% in rural areas)[10].']	(3551, 3721)	FALSE
PMC3169551.nxml.gz	21	['Contributing factors included lack of variety in the diet associated with low income, compounded by high rates of infection with soil-transmitted helminths, particularly hookworm.']	(3722, 3901)	FALSE
PMC3169551.nxml.gz	22	['A study of pregnant women in the rural central highlands in 2001 identified anaemia prevalence in pregnant women, post-partum women and non-pregnant women of 53%, 62% and 54% respectively[11].']	(3902, 4094)	FALSE
PMC3169551.nxml.gz	23	['As a consequence the Vietnam National Nutrition Strategy 2011–2020 has the reduction of iron deficiency anemia in children less than 5 years of age and reproductive-age women as an objective.']	(4095, 4286)	FALSE
PMC3169551.nxml.gz	24	['However the costs of potential strategies for achieving this are currently unknown.']	(4287, 4370)	FALSE
PMC3169551.nxml.gz	25	['In 2006, following a baseline study of the prevalence of anaemia, iron deficiency and soil transmitted helminth infection prevalences[12], we introduced an anaemia and helminth control program consisting of weekly iron-folic acid supplementation and regular deworming for women of reproductive age in Yen Bai, a rural province in the northern mountainous region of Vietnam.']	(4371, 4744)	FALSE
PMC3169551.nxml.gz	26	['Surveys were conducted to assess program impact, compliance and cost[13],[14].']	(4745, 4823)	FALSE
PMC3169551.nxml.gz	27	['We report here the cost and cost-effectiveness of the de-worming and weekly iron-folic acid intervention, which has now been delivered to women in Yen Bai province since May 2006.']	(4824, 5003)	FALSE
PMC3169551.nxml.gz	28	['Materials and Methods\n\nProgram implementation, compliance and impact assessment\nIn May 2006 the National Institute of Malariology, Parasitology and Entomology (NIMPE) and partners introduced a pilot program consisting of weekly iron-folic acid supplementation and periodic de-worming for women of reproductive age in Yen Bai province.']	(5005, 5339)	FALSE
PMC3169551.nxml.gz	29	['Yen Bai is a mountainous, predominantly rural province located approximately 180 km from Hanoi.']	(5340, 5435)	FALSE
PMC3169551.nxml.gz	30	['The intervention was implemented in two districts targeting all 50,000 women of reproductive age, and a cost analysis was undertaken.']	(5436, 5569)	FALSE
PMC3169551.nxml.gz	31	['The integration of the weekly iron-folic acid supplement and deworming program into the existing health infrastructure in Yen Bai province has been described elsewhere[14].']	(5570, 5742)	FALSE
PMC3169551.nxml.gz	32	['In brief, community leaders and health staff at all levels were sensitized, promotional materials were developed, and village health workers were trained to distribute supplements each month to non-pregnant women.']	(5743, 5956)	FALSE
PMC3169551.nxml.gz	33	['Pregnant women were advised to use the daily supplements provided through Government antenatal clinics, or if these were not available, to use a double dose of the weekly supplements.']	(5957, 6140)	FALSE
PMC3169551.nxml.gz	34	['Non-pregnant women were given supervised doses of albendazole (400 mg) every four months in the first year of the program and every six months thereafter.']	(6141, 6295)	FALSE
