PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5658906.nxml.gz	0	['Gestational exposure to endocrine disrupting chemicals in relation to infant birth weight: a Bayesian analysis of the HOME Study\n\nAbstract\n\nBackground\nPregnant women are exposed to a mixture of endocrine disrupting chemicals (EDCs).']	(0, 232)	FALSE
PMC5658906.nxml.gz	1	['Gestational EDC exposures may be associated with changes in fetal growth that elevates the risk for poor health later in life, but few studies have examined the health effects of simultaneous exposure to multiple chemicals.']	(233, 456)	FALSE
PMC5658906.nxml.gz	2	['This study aimed to examine the association of gestational exposure to five chemical classes of potential EDCs: phthalates and bisphenol A, perfluoroalkyl substances (PFAS), polychlorinated biphenyls (PCBs), polybrominated diphenyl ethers (PBDEs), and organochlorine pesticides (OCPs) with infant birth weight.']	(457, 767)	FALSE
PMC5658906.nxml.gz	3	['Methods\nUsing data from the Health Outcomes and Measures of Environment (HOME) Study, we examined 272 pregnant women enrolled between 2003-2006.']	(769, 913)	FALSE
PMC5658906.nxml.gz	4	['EDC concentrations were quantified in blood and urine samples collected at 16 and 26 weeks gestation.']	(914, 1015)	FALSE
PMC5658906.nxml.gz	5	['We used Bayesian Hierarchical Linear Models (BHLM) to examine the associations between newborn birth weight and 53 EDCs, 2 organochlorine pesticides (OPPs) and 2 heavy metals.']	(1016, 1191)	FALSE
PMC5658906.nxml.gz	6	['Results\nFor a 10-fold increase in chemical concentration, the mean differences in birth weights (95% credible intervals (CI)) were 1 g (-20, 23) for phthalates, -11 g (-52, 34) for PFAS, 0.2 g (-9, 10) for PCBs, -4 g (-30, 22) for PBDEs, and 7 g (-25, 40) for OCPs.']	(1193, 1458)	FALSE
PMC5658906.nxml.gz	7	['Conclusion\nGestational exposure to phthalates, PFAS, PCBs, PBDEs, OCPs or OPPs had null or small associations with birth weight.']	(1460, 1588)	FALSE
PMC5658906.nxml.gz	8	['Gestational OPP, Pb, and PFAS exposures were most strongly associated with lower birth weight.']	(1589, 1683)	FALSE
PMC5658906.nxml.gz	9	['Electronic supplementary material\nThe online version of this article (10.1186/s12940-017-0332-3) contains supplementary material, which is available to authorized users.']	(1685, 1854)	FALSE
PMC5658906.nxml.gz	10	['Background\nEndocrine disrupting chemicals (EDC) are synthetic compounds found in many consumer products [1–3] that alter the endocrine system [4,5].']	(1856, 2004)	FALSE
PMC5658906.nxml.gz	11	['Because they are widely distributed in the environment, the majority of pregnant women in the United States have detectable levels of multiple EDCs in their blood or urine [6,7].']	(2005, 2183)	FALSE
