	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Increased	VBN	0	9	O	None	None	None
1	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	rates	NNS	10	15	O	None	None	None
2	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	of	IN	16	18	O	None	None	None
3	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	infantile	JJ	19	28	O	None	None	None
4	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	hypercalcaemia	NN	29	43	O	None	None	None
5	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	following	VBG	44	53	O	None	None	None
6	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	guidelines	NNS	54	64	O	None	None	None
7	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	for	IN	65	68	O	None	None	None
8	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	antenatal	JJ	69	78	O	None	None	None
9	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	vitamin	NN	79	86	O	None	None	None
10	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	D3	NNP	87	89	O	None	None	None
11	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	supplementation	NN	90	105	O	None	None	None
12	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Consultations	NNP	106	119	O	None	None	None
13	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	for	IN	120	123	O	None	None	None
14	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	infantile	JJ	124	133	O	None	None	None
15	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	hypercalcaemia	NN	134	148	O	None	None	None
16	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	(	(	149	150	O	None	None	None
17	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	IIH	NNP	150	153	O	None	None	None
18	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	)	)	153	154	O	None	None	None
19	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	have	VBP	155	159	O	None	None	None
20	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	increased	VBN	160	169	O	None	None	None
21	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	at	IN	170	172	O	None	None	None
22	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Sydney	NNP	173	179	O	None	None	None
23	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Children	NNP	180	188	O	None	None	None
24	PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	’	NNP	188	189	O	None	None	None
