PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	The	DT	0	3	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	Beat	NNP	4	8	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	Savory	NNP	10	16	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	Relief	NNP	17	23	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	for	IN	24	27	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	Arsenic	NNP	28	35	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	Poisoning	NNP	36	45	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_0	0	46	?	.	45	46	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	In	IN	47	49	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	the	DT	50	53	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	February	NNP	54	62	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	2008	CD	63	67	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	issue	NN	68	73	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	of	IN	74	76	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	Food	NNP	77	81	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	and	CC	82	85	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	Chemical	NNP	86	94	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	Toxicology	NNP	95	105	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	,	,	106	107	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	researchers	NNS	108	119	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	from	IN	120	124	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	India	NNP	125	130	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	report	NN	131	137	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	that	WDT	138	142	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	aqueous	JJ	143	150	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	garlic	JJ	151	157	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	extract	NN	158	165	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	(	(	166	167	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	AGE	NNP	167	170	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	)	)	170	171	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	fed	VBD	172	175	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	to	TO	176	178	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	at	IN	179	181	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	-	:	181	182	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	risk	NN	182	186	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	individuals	NNS	187	198	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	may	MD	199	202	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	reduce	VB	203	209	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	the	DT	210	213	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	toxic	JJ	214	219	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	effects	NNS	220	227	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	of	IN	228	230	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	arsenic	NN	231	238	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_1	47	239	.	.	238	239	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	Rats	NNS	240	244	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	receiving	VBG	245	254	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	daily	JJ	255	260	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	doses	NNS	261	266	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	of	IN	267	269	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	arsenic	JJ	270	277	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	equivalent	NN	278	288	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	to	TO	289	291	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	the	DT	292	295	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	levels	NNS	296	302	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	in	IN	303	305	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	groundwater	NN	306	317	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	from	IN	318	322	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	heavily	RB	323	330	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	arsenic	JJ	331	338	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	-	:	338	339	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	contaminated	VBN	339	351	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	areas	NNS	352	357	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	of	IN	358	360	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	the	DT	361	364	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	Bengal	NNP	365	371	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	Basin	NNP	372	377	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	retained	VBD	378	386	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	significantly	RB	387	400	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	less	JJR	401	405	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	of	IN	406	408	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	the	DT	409	412	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	element	NN	413	420	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	in	IN	421	423	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	blood	NN	424	429	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	and	CC	430	433	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	liver	NN	434	439	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	and	CC	440	443	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	excreted	VBD	444	452	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	significantly	RB	453	466	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	more	RBR	467	471	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	in	IN	472	474	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	urine	JJ	475	480	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	when	WRB	481	485	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	fed	RB	486	489	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	2	CD	490	491	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	mg	NNS	492	494	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	/	JJ	494	495	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	mL	JJ	495	497	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	AGE	NNP	498	501	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_2	240	502	.	.	501	502	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	The	DT	503	506	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	researchers	NNS	507	518	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	believe	VBP	519	526	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	the	DT	527	530	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	antioxidant	JJ	531	542	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	properties	NNS	543	553	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	of	IN	554	556	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	garlic	NN	557	563	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	,	,	563	564	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	along	IN	565	570	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	with	IN	571	575	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	the	DT	576	579	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	chelating	VBG	580	589	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	efficacy	NN	590	598	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	exhibited	VBN	599	608	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	,	,	608	609	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	led	VBN	610	613	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	to	TO	614	616	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	the	DT	617	620	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	success	NN	621	628	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	of	IN	629	631	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	the	DT	632	635	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	treatment	NN	636	645	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_3	503	646	.	.	645	646	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	AGE	NN	647	650	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	was	VBD	651	654	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	also	RB	655	659	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	seen	VBN	660	664	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	to	TO	665	667	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	significantly	RB	668	681	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	reduce	VB	682	688	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	intracellular	JJ	689	702	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	reactive	JJ	703	711	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	oxygen	NN	712	718	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	species	NNS	719	726	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	in	IN	727	729	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	several	JJ	730	737	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	cell	NN	738	742	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	types	NNS	743	748	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_4	647	749	.	.	748	749	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	In	IN	751	753	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	Utero	NNP	754	759	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	Cigarette	NNP	760	769	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	Smoke	NNP	770	775	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	Exposure	NNP	776	784	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	and	CC	785	788	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	Age	NNP	789	792	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	at	IN	793	795	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	Menopause	NNP	796	805	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	It	PRP	806	808	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	is	VBZ	809	811	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	well	RB	812	816	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	documented	VBN	817	827	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	that	IN	828	832	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	women	NNS	833	838	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	who	WP	839	842	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	smoke	VBP	843	848	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	cigarettes	NNS	849	859	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	begin	VBP	860	865	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	menopause	RB	866	875	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	earlier	JJR	876	883	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	than	IN	884	888	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	nonsmokers	NNS	889	899	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_5	751	900	.	.	899	900	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	Using	VBG	901	906	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	data	NNS	907	911	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	from	IN	912	916	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	a	DT	917	918	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	U	NNP	919	920	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	.	.	920	921	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	S	NNP	921	922	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	.	.	922	923	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	national	JJ	924	932	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	study	NN	933	938	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	on	IN	939	941	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	the	DT	942	945	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	health	NN	946	952	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	effects	NNS	953	960	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	of	IN	961	963	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	prenatal	JJ	964	972	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	diethylstilbestrol	NN	973	991	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	exposure	NN	992	1000	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	,	,	1000	1001	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	a	DT	1002	1003	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	team	NN	1004	1008	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	of	IN	1009	1011	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	researchers	NNS	1012	1023	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	reported	VBN	1024	1032	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	in	IN	1033	1035	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	the	DT	1036	1039	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	11	CD	1040	1042	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	January	NNP	1043	1050	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	2008	CD	1051	1055	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	advance	NN	1056	1063	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	access	NN	1064	1070	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	edition	NN	1071	1078	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	of	IN	1079	1081	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	the	DT	1082	1085	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	American	NNP	1086	1094	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	Journal	NNP	1095	1102	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	of	IN	1103	1105	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	Epidemiology	NNP	1106	1118	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	that	WDT	1119	1123	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	study	NN	1124	1129	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	participants	NNS	1130	1142	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	who	WP	1143	1146	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	had	VBD	1147	1150	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	never	RB	1151	1156	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	smoked	VBN	1157	1163	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	cigarettes	NNS	1164	1174	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	but	CC	1175	1178	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	had	VBD	1179	1182	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	been	VBN	1183	1187	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	prenatally	RB	1188	1198	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	exposed	VBN	1199	1206	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	to	TO	1207	1209	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	maternal	VB	1210	1218	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	cigarette	NN	1219	1228	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	smoke	NN	1229	1234	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	experienced	VBD	1235	1246	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	earlier	JJR	1247	1254	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	-	:	1254	1255	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	onset	NN	1255	1260	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	menopause	NN	1261	1270	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_6	901	1271	.	.	1270	1271	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	Moreover	RB	1272	1280	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	,	,	1280	1281	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	previously	RB	1282	1292	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	noted	VBD	1293	1298	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	associations	NNS	1299	1311	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	between	IN	1312	1319	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	current	JJ	1320	1327	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	smoking	NN	1328	1335	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	and	CC	1336	1339	O	None	None	None
PMC2265032.nxml.gz	PMC2265032.nxml.gz_7	1272	1393	age	NN	1340	1343	O	None	None	None
