PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5187359.nxml.gz	0	['Long-Term Effects of Prenatal Exposure to Undernutrition on Cannabinoid Receptor-Related Behaviors: Sex and Tissue-Specific Alterations in the mRNA Expression of Cannabinoid Receptors and Lipid Metabolic Regulators\n\nAbstract\nMaternal malnutrition causes long-lasting alterations in feeding behavior and energy homeostasis in offspring.']	(0, 335)	FALSE
PMC5187359.nxml.gz	1	['It is still unknown whether both, the endocannabinoid (eCB) machinery and the lipid metabolism are implicated in long-term adaptive responses to fetal reprogramming caused by maternal undernutrition.']	(336, 535)	TRUE
PMC5187359.nxml.gz	2	['We investigated the long-term effects of maternal exposure to a 20% standard diet restriction during preconceptional and gestational periods on the metabolically-relevant tissues hypothalamus, liver, and perirenal fat (PAT) of male and female offspring at adulthood.']	(536, 802)	FALSE
PMC5187359.nxml.gz	3	['The adult male offspring from calorie-restricted dams (RC males) exhibited a differential response to the CB1 antagonist AM251 in a chocolate preference test as well as increased body weight, perirenal adiposity, and plasma levels of triglycerides, LDL, VLDL, bilirubin, and leptin.']	(803, 1085)	FALSE
PMC5187359.nxml.gz	4	['The gene expression of the cannabinoid receptors Cnr1 and Cnr2 was increased in RC male hypothalamus, but a down-expression of most eCBs-metabolizing enzymes ( Faah, Dagl α , Dagl β , Mgll ) and several key regulators of fatty-acid β-oxidation ( Cpt1b, Acox1 ), mitochondrial respiration ( Cox4i1 ), and lipid flux ( Ppar γ) was found in their PAT.']	(1086, 1434)	FALSE
PMC5187359.nxml.gz	5	['The female offspring from calorie-restricted dams exhibited higher plasma levels of LDL and glucose as well as a reduction in chocolate and caloric intake at post-weaning periods in the feeding tests.']	(1435, 1635)	FALSE
PMC5187359.nxml.gz	6	['Their liver showed a decreased gene expression of Cnr1, Ppar α, Ppar γ, the eCBs-degrading enzymes Faah and Mgll , the de novo lipogenic enzymes Acaca and Fasn , and the liver-specific cholesterol biosynthesis regulators Insig1 and Hmgcr .']	(1636, 1875)	FALSE
PMC5187359.nxml.gz	7	['Our results suggest that the long-lasting adaptive responses to maternal caloric restriction affected cannabinoid-regulated mechanisms involved in feeding behavior, adipose β-oxidation, and hepatic lipid and cholesterol biosynthesis in a sex-dependent manner.']	(1876, 2135)	FALSE
PMC5187359.nxml.gz	8	['Introduction\nAlthough, overnutrition is an important life style factor for the development of metabolic syndrome, obesity, cardiovascular disease and diabetes mellitus (Alberti et al.,2009), maternal undernutrition resulting in early life nutritional unbalance can be also related to the onset of long-term metabolic alterations observed later in life.']	(2137, 2489)	TRUE
PMC5187359.nxml.gz	9	['This process has been called nutritional programming (Lucas,1991; Hales and Barker,2001; Gluckman and Hanson,2004; Barker,2007; Vaag et al.,2012).']	(2490, 2636)	FALSE
