	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	A	DT	0	1	O	None	None	None
1	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	low	JJ	2	5	O	None	None	None
2	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	protein	NN	6	13	O	None	None	None
3	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	diet	NN	14	18	O	None	None	None
4	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	during	IN	19	25	O	None	None	None
5	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	pregnancy	NN	26	35	O	None	None	None
6	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	provokes	VBZ	36	44	O	None	None	None
7	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	a	DT	45	46	O	None	None	None
8	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	lasting	JJ	47	54	O	None	None	None
9	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	shift	NN	55	60	O	None	None	None
10	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	of	IN	61	63	O	None	None	None
11	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	hepatic	JJ	64	71	O	None	None	None
12	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	expression	NN	72	82	O	None	None	None
13	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	of	IN	83	85	O	None	None	None
14	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	genes	NNS	86	91	B	SO_EXT_2021_10_26_Instance_379	None	None
15	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	related	VBN	92	99	O	None	None	None
16	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	to	TO	100	102	O	None	None	None
17	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	cell	VB	103	107	O	None	None	None
18	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	cycle	NN	108	113	O	None	None	None
19	PMC3342123.nxml.gz	PMC3342123.nxml.gz_0	0	317	throughout	IN	114	124	O	None	None	None
