PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC4500436.nxml.gz	0	['Scope of the Integrated Child Development Scheme in Ensuring Holistic Development of the Child\n\nDear Editor-In-Chief\nThe Government of India launched Integrated Child Development Services Scheme (ICDS) in the year 1975 to prevent malnutrition in children, reduce infant mortality rate, and empower the mothers to ensure holistic development of the child (1).']	(0, 358)	FALSE
PMC4500436.nxml.gz	1	['Currently, the ICDS scheme symbolizes one of the most extensive and the unique initiative for safeguarding early childhood development, catering to more than 100 million under-six year children under the different provisions available in the scheme (2).']	(359, 612)	FALSE
PMC4500436.nxml.gz	2	['In other words, ICDS reflects the country’s obligation to enhance the pre-school education rates and an effective strategy to break the vicious cycle of malnutrition, infection and mortality (3).']	(613, 808)	FALSE
PMC4500436.nxml.gz	3	['The ICDS scheme was introduced on a nationwide scale to upgrade the nutritional and health status of children (0-6 years); to develop a framework for ensuring adequate physical, psychological and social development of the child; to minimize the incidence of morbidity, malnutrition, school dropout and mortality; to establish effective collaboration between different departments working for promoting child development; and finally to enable mothers to participate actively for meeting the health and nutritional needs of the child through proper nutrition and health education (1,4).']	(809, 1394)	TRUE
PMC4500436.nxml.gz	4	['A wide range of services encompassing supplementary nutrition; immunization services; health check-ups for children less than six years of age; antenatal care of expectant mothers and postnatal care of nursing mothers; referral services to the beneficiaries who are in the need of prompt medical attention; non-formal pre-school education for children in the 3-6 years age group; and nutrition & health education especially for the women in the 15-45 years age group are provided to the beneficiaries (4,5).']	(1395, 1902)	FALSE
PMC4500436.nxml.gz	5	['The rationale to deliver a bunch of services is to mutually enhance the impact of a specific service with the aid of other services in the long-run (2).']	(1903, 2055)	TRUE
PMC4500436.nxml.gz	6	['To exercise the delivery of services Anganwadi centres (AWCs) has been created in all regions of the country.']	(2056, 2165)	FALSE
PMC4500436.nxml.gz	7	['All the AWCs are manned by members from the ICDS team - consisting of Anganwadi helpers, Anganwadi workers, Supervisors, Child Development Project Officers (CDPOs) and District Program Officers (1,4).']	(2166, 2366)	FALSE
PMC4500436.nxml.gz	8	['In the entire country, by the end of June 2013, 1373349 AWCs / mini-AWCs have been sanctioned, of which around 1339410 (97.5%) are operational.']	(2367, 2510)	FALSE
PMC4500436.nxml.gz	9	['As far as the vacancy status is concerned, almost 33.9%, 35%, 7.1%, and 7.2% of CDPOs, Supervisors, Anganwadi workers and Anganwadi helpers posts are still vacant in the country.']	(2511, 2689)	TRUE
PMC4500436.nxml.gz	10	['Furthermore, in the year 2013, around 8.48 crore children and 1.9 crore mothers have utilized the benefit of supplemental nutrition services (2).']	(2690, 2835)	FALSE
PMC4500436.nxml.gz	11	['Monitoring and supervision is an integral component of ICDS scheme and is thus done at four levels starting from the central, state, block and finally the village level.']	(2836, 3005)	FALSE
PMC4500436.nxml.gz	12	['Overall, the Ministry of Women and Child Development has been given the responsibility to coordinate monitoring at different levels (5).']	(3006, 3142)	FALSE
PMC4500436.nxml.gz	13	['Different indicator such as the number of beneficiaries enrolled in Anganwadicentre for supplementary nutrition or for preschool education has been proposed to monitor the implementation of the scheme in different Anganwadi centres of the country (1,5).']	(3143, 3396)	TRUE
PMC4500436.nxml.gz	14	['Since its launch the scheme has been reformed on the basis of different outcome indicators and evaluation reports (3,4).']	(3397, 3517)	FALSE
PMC4500436.nxml.gz	15	['Findings of a study revealed the positive impact on reducing the levels of anemia in children between 6-60 months in India (6).']	(3518, 3645)	TRUE
PMC4500436.nxml.gz	16	['In another study conducted in rural pocket of Varanasi to evaluate the impact of ICDS on maternal nutrition and birth weight, it was concluded that undernourished antenatal women are definitely benefitted by late pregnancy nutrition supplement (7).']	(3646, 3894)	TRUE
PMC4500436.nxml.gz	17	['In the mission to enhance and compound the benefit of services delivered under ICDS, Government of India has developed partnerships with the international agencies like United Nations International Children’ Emergency Fund (for providing technical guidance in developing need-based training plans; assist in organizing scientific workshops; and in impact assessment on early childhood nutrition and development), Cooperative for Assistance and Relief Everywhere (contribution in the areas of maternal and child health, girl primary education, etc.']	(3895, 4442)	FALSE
PMC4500436.nxml.gz	18	['), and World Food Program (viz.']	(4442, 4473)	FALSE
PMC4500436.nxml.gz	19	['to expand the delivery of services in selected districts of some of the states of the country) (1).']	(4474, 4573)	TRUE
PMC4500436.nxml.gz	20	['As a part of the capacity building efforts, the Ministry of Women & Child Development has recommended policy related and institutional transformations.']	(4574, 4725)	TRUE
PMC4500436.nxml.gz	21	['The strategy is to develop Anganwadi as a “vibrant early childhood development centre” by giving greater focus on under three years children, strengthening early childhood education, and by ensuring care and counseling of mothers and family.']	(4726, 4967)	TRUE
PMC4500436.nxml.gz	22	['In addition, the Ministry is planning to improve the supplementary nutrition services; creating Anganwadi based crèches centers; intensify monitoring, and training activities; to develop linkages with different stakeholders such as Pan-chayati Raj Institutions and ministry of rural development (1).']	(4968, 5267)	FALSE
PMC4500436.nxml.gz	23	['To conclude, the ICDS scheme is a comprehensive approach for delivering an integrated package of services to bring about a significant improvement in the child related health, care, and nutrition practices of the community.']	(5268, 5491)	TRUE
PMC4500436.nxml.gz	24	['PubMed Central:']	(5493, 5508)	FALSE
