PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Increased	VBN	0	9	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	rates	NNS	10	15	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	of	IN	16	18	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	infantile	JJ	19	28	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	hypercalcaemia	NN	29	43	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	following	VBG	44	53	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	guidelines	NNS	54	64	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	for	IN	65	68	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	antenatal	JJ	69	78	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	vitamin	NN	79	86	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	D3	NNP	87	89	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	supplementation	NN	90	105	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Consultations	NNP	106	119	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	for	IN	120	123	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	infantile	JJ	124	133	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	hypercalcaemia	NN	134	148	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	(	(	149	150	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	IIH	NNP	150	153	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	)	)	153	154	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	have	VBP	155	159	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	increased	VBN	160	169	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	at	IN	170	172	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Sydney	NNP	173	179	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Children	NNP	180	188	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	’	NNP	188	189	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	s	VBD	189	190	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	Hospital	NNP	191	199	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	since	IN	200	205	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	guidelines	NNS	206	216	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	for	IN	217	220	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	vitamin	JJ	221	228	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	D3supplementation	NNP	229	246	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	during	IN	247	253	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	pregnancy	NN	254	263	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	were	VBD	264	268	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	introduced	VBN	269	279	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	in	IN	280	282	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	2006	CD	283	287	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_0	0	288	.	.	287	288	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	Recent	JJ	289	295	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	nationwide	JJ	296	306	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	shortages	NNS	307	316	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	of	IN	317	319	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	low	JJ	320	323	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	-	:	323	324	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	calcium	NN	324	331	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	formula	NN	332	339	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	(	(	340	341	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	LCF	NNP	341	344	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	)	)	344	345	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	suggest	VBP	346	353	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	this	DT	354	358	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	problem	NN	359	366	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	may	MD	367	370	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	be	VB	371	373	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	widespread	JJ	374	384	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_1	289	385	.	.	384	385	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	CYP24A1	NNP	386	393	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	mutations	NNS	394	403	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	have	VBP	404	408	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	been	VBN	409	413	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	identified	VBN	414	424	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	as	IN	425	427	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	a	DT	428	429	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	potential	JJ	430	439	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	cause	NN	440	445	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	of	IN	446	448	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	IIH	NNP	449	452	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_2	386	453	.	.	452	453	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	To	TO	454	456	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	determine	VB	457	466	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	if	IN	467	469	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	IIH	NNP	470	473	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	is	VBZ	474	476	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	occurring	VBG	477	486	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	more	RBR	487	491	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	commonly	RB	492	500	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	,	,	500	501	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	de	FW	502	504	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	-	:	504	505	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	identified	VBN	505	515	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	,	,	515	516	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	first	JJ	517	522	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	-	:	522	523	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	measured	VBN	523	531	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	serum	JJ	532	537	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	calcium	NN	538	545	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	from	IN	546	550	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	all	DT	551	554	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	infants	NNS	555	562	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	<	VBP	563	564	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	6	CD	564	565	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	months	NNS	566	572	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	(	(	573	574	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	n	JJ	574	575	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	=	NN	575	576	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	5796	CD	576	580	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	)	)	580	581	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	measured	VBN	582	590	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	in	IN	591	593	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	our	PRP$	594	597	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	laboratory	NN	598	608	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	,	,	608	609	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	were	VBD	610	614	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	grouped	VBN	615	622	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	by	IN	623	625	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	years	NNS	626	631	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2005	CD	632	636	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	-	:	636	637	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2007	CD	637	641	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	(	(	642	643	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	n	IN	643	644	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	=	NN	644	645	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	1516	CD	645	649	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	),	NN	649	651	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2008	CD	652	656	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	-	:	656	657	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2010	CD	657	661	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	(	(	662	663	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	n	IN	663	664	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	=	NNP	664	665	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	1945	CD	665	669	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	)	)	669	670	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	and	CC	671	674	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2011	CD	675	679	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	-	:	679	680	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2013	CD	680	684	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	(	(	685	686	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	n	IN	686	687	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	=	NN	687	688	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	2335	CD	688	692	O	None	None	None
PMC4428817.nxml.gz	PMC4428817.nxml.gz_3	454	694	).	NN	692	694	O	None	None	None
