	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	Robust	JJ	0	6
1	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	deep	JJ	7	11
2	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	learning	VBG	12	20
3	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	classification	NN	21	35
4	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	of	IN	36	38
5	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	adamantinomatous	JJ	39	55
6	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	craniopharyngioma	NN	56	73
7	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	from	IN	74	78
8	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	limited	JJ	79	86
9	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	preoperative	JJ	87	99
10	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	radiographic	JJ	100	112
11	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	images	NNS	113	119
12	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	Abstract	VBP	121	129
13	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	Deep	NNP	131	135
14	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	learning	NN	136	144
15	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	(	(	145	146
16	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	DL	NNP	146	148
17	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	)	)	148	149
18	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	is	VBZ	150	152
19	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	a	DT	153	154
20	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	widely	RB	155	161
21	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	applied	VBN	162	169
22	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	mathematical	JJ	170	182
23	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	modeling	NN	183	191
24	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	technique	NN	192	201
25	PMC7547020.nxml.gz	PMC7547020.nxml.gz_0	0	202	.	.	201	202
26	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	Classically	RB	203	214
27	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	,	,	214	215
28	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	DL	NNP	216	218
29	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	models	NNS	219	225
30	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	utilize	VBP	226	233
31	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	large	JJ	234	239
32	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	volumes	NNS	240	247
33	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	of	IN	248	250
34	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	training	NN	251	259
35	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	data	NNS	260	264
36	PMC7547020.nxml.gz	PMC7547020.nxml.gz_1	203	318	,	,	264	265
