	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END
0	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	Molecular	JJ	0	9
1	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	and	CC	10	13
2	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	cellular	JJ	14	22
3	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	pathogenesis	NN	23	35
4	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	of	IN	36	38
5	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	adamantinomatous	JJ	39	55
6	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	craniopharyngioma	NN	56	73
7	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	Abstract	NNP	75	83
8	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	Adamantinomatous	NNP	85	101
9	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	craniopharyngiomas	NN	102	120
10	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	(	(	121	122
11	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	ACPs	NNP	122	126
12	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	)	)	126	127
13	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	are	VBP	128	131
14	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	the	DT	132	135
15	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	most	RBS	136	140
16	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	common	JJ	141	147
17	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	pituitary	JJ	148	157
18	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	tumours	NNS	158	165
19	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	in	IN	166	168
20	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	children	NNS	169	177
21	PMC4949713.nxml.gz	PMC4949713.nxml.gz_0	0	178	.	.	177	178
22	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	Although	IN	179	187
23	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	histologically	RB	188	202
24	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	benign	JJ	203	209
25	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	,	,	209	210
26	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	these	DT	211	216
27	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	are	VBP	217	220
28	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	clinically	RB	221	231
29	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	aggressive	JJ	232	242
30	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	tumours	NNS	243	250
31	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	,	,	250	251
32	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	difficult	JJ	252	261
33	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	to	TO	262	264
34	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	manage	VB	265	271
35	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	and	CC	272	275
36	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	associated	VBN	276	286
37	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	with	IN	287	291
38	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	poor	JJ	292	296
39	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	quality	NN	297	304
40	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	of	IN	305	307
41	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	life	NN	308	312
42	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	for	IN	313	316
43	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	the	DT	317	320
44	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	patients	NNS	321	329
45	PMC4949713.nxml.gz	PMC4949713.nxml.gz_1	179	330	.	.	329	330
46	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	Several	JJ	331	338
47	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	human	JJ	339	344
48	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	and	CC	345	348
49	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	mouse	NN	349	354
50	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	studies	NNS	355	362
51	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	have	VBP	363	367
52	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	provided	VBN	368	376
53	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	unequivocal	JJ	377	388
54	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	evidence	NN	389	397
55	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	that	IN	398	402
56	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	the	DT	403	406
57	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	overâ	NN	407	412
58	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519		NNP	412	414
59	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	activation	NN	414	424
60	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	of	IN	425	427
61	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	the	DT	428	431
62	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	WNT	NNP	432	435
63	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	/	NNP	435	436
64	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	Î²â	NNP	436	439
65	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519		NNP	439	441
66	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	catenin	NN	441	448
67	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	signalling	VBG	449	459
68	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	pathway	NN	460	467
69	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	underlies	VBZ	468	477
70	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	the	DT	478	481
71	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	molecular	JJ	482	491
72	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	aetiology	NN	492	501
73	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	of	IN	502	504
74	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	these	DT	505	510
75	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	tumours	NNS	511	518
76	PMC4949713.nxml.gz	PMC4949713.nxml.gz_2	331	519	.	.	518	519
77	PMC4949713.nxml.gz	PMC4949713.nxml.gz_3	520	756	Recently	RB	520	528
78	PMC4949713.nxml.gz	PMC4949713.nxml.gz_3	520	756	,	,	528	529
