PMC3342123.nxml.gz-16,"[['2024'], ['2031'], 'Notably', 'notably', 'ANOMALY_CURIOUS_FINDING', 'PMC3342123.nxml.gz_11']"
PMC3342123.nxml.gz-215,"[['32684'], ['32694'], 'remarkable', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3342123.nxml.gz_161']"
PMC3342123.nxml.gz-246,"[['34992'], ['35003'], 'found to be', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3342123.nxml.gz_174']"
PMC3342123.nxml.gz-27,"[['3480'], ['3493'], 'Interestingly', 'interestingly', 'ANOMALY_CURIOUS_FINDING', 'PMC3342123.nxml.gz_18']"
PMC3342123.nxml.gz-274,"[['37214'], ['37222'], 'appeared', 'appeared', 'ANOMALY_CURIOUS_FINDING', 'PMC3342123.nxml.gz_187']"
PMC3342123.nxml.gz-50,"[['5413'], ['5418'], 'still', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3342123.nxml.gz_27']"
PMC3342123.nxml.gz-5635,"[['5799'], ['5811'], 'considerable', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3342123.nxml.gz_30']"
PMC3342123.nxml.gz-58,"[['5963'], ['5971'], 'apparent', 'apparent', 'ANOMALY_CURIOUS_FINDING', 'PMC3342123.nxml.gz_32']"
PMC3342123.nxml.gz-77,"[['8304'], ['8311'], 'Notably', 'notably', 'ANOMALY_CURIOUS_FINDING', 'PMC3342123.nxml.gz_44']"
PMC3342123.nxml.gz-79,"[['8366'], ['8376'], 'remarkable', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3342123.nxml.gz_44']"
