PMC3828574.nxml.gz-12937,"[['14872'], ['14877'], 'While', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3828574.nxml.gz_72']"
PMC3828574.nxml.gz-12963,"[['16890'], ['16894'], 'only', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3828574.nxml.gz_82']"
PMC3828574.nxml.gz-12981,"[['19425'], ['19428'], 'yet', 'yet', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_97']"
PMC3828574.nxml.gz-13142,"[['6963'], ['6967'], 'only', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3828574.nxml.gz_33']"
PMC3828574.nxml.gz-1394,"[['11451'], ['11458'], 'notably', 'notably', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_54']"
PMC3828574.nxml.gz-1962,"[['32135'], ['32141'], 'though', 'though', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_151']"
PMC3828574.nxml.gz-2135,"[['10203'], ['10206'], 'yet', 'yet', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_47']"
PMC3828574.nxml.gz-2139,"[['23516'], ['23519'], 'yet', 'yet', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_108']"
PMC3828574.nxml.gz-2141,"[['25433'], ['25436'], 'yet', 'yet', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_117']"
PMC3828574.nxml.gz-2143,"[['40673'], ['40676'], 'Yet', 'yet', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_185']"
PMC3828574.nxml.gz-265,"[['9100'], ['9103'], 'but', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC3828574.nxml.gz_42']"
PMC3828574.nxml.gz-421,"[['5942'], ['5949'], 'Despite', 'despite', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_29']"
PMC3828574.nxml.gz-49,"[['34266'], ['34271'], 'alone', 'alone', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_158']"
PMC3828574.nxml.gz-51,"[['34359'], ['34364'], 'alone', 'alone', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_159']"
PMC3828574.nxml.gz-53,"[['24471'], ['24479'], 'Although', 'although', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_113']"
PMC3828574.nxml.gz-571,"[['31332'], ['31336'], 'even', 'even', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_148']"
PMC3828574.nxml.gz-573,"[['34676'], ['34680'], 'even', 'even', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_160']"
PMC3828574.nxml.gz-575,"[['38798'], ['38802'], 'Even', 'even', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_177']"
PMC3828574.nxml.gz-577,"[['17180'], ['17191'], 'even though', 'even_though', 'ANOMALY_CURIOUS_FINDING', 'PMC3828574.nxml.gz_83']"
