PMC5658906.nxml.gz-39170,"[['23943'], ['23951'], 'although', 'although', 'ANOMALY_CURIOUS_FINDING', 'PMC5658906.nxml.gz_112']"
PMC5658906.nxml.gz-39186,"[['27986'], ['27991'], 'While', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_143']"
PMC5658906.nxml.gz-39194,"[['31667'], ['31674'], 'however', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_172']"
PMC5658906.nxml.gz-487,"[['21835'], ['21844'], 'exception', 'exception', 'ANOMALY_CURIOUS_FINDING', 'PMC5658906.nxml.gz_100']"
PMC5658906.nxml.gz-635,"[['28416'], ['28427'], 'interesting', 'interesting', 'ANOMALY_CURIOUS_FINDING', 'PMC5658906.nxml.gz_145']"
PMC5658906.nxml.gz-8409,"[['22710'], ['22721'], 'In contrast', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_105']"
PMC5658906.nxml.gz-8411,"[['23870'], ['23881'], 'In contrast', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_112']"
PMC5658906.nxml.gz-8413,"[['24118'], ['24125'], 'whereas', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_113']"
PMC5658906.nxml.gz-8415,"[['24599'], ['24604'], 'while', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_116']"
PMC5658906.nxml.gz-8417,"[['24758'], ['24763'], 'while', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_117']"
PMC5658906.nxml.gz-8419,"[['25347'], ['25352'], 'while', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_122']"
PMC5658906.nxml.gz-8421,"[['27709'], ['27714'], 'while', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_140']"
PMC5658906.nxml.gz-8423,"[['28536'], ['28541'], 'While', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_146']"
PMC5658906.nxml.gz-8497,"[['31450'], ['31455'], 'while', 'anomaly_curious_finding', 'anomaly_curious_finding', 'PMC5658906.nxml.gz_170']"
PMC5658906.nxml.gz-873,"[['21657'], ['21669'], 'particularly', 'particularly', 'ANOMALY_CURIOUS_FINDING', 'PMC5658906.nxml.gz_99']"
