PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3075531.nxml.gz	0	['A Comparative Study of 25 (OH) Vitamin D Serum Levels in Patients with Multiple Sclerosis and Control Group in Isfahan, Iran\n\nAbstract\n\nObjectives:\nThere is no study about correlation between vitamin D serum level and multiple sclerosis (MS) in Iran.']	(0, 250)	FALSE
PMC3075531.nxml.gz	1	['So in this survey, we investigated the serum level of 25-hydroxy vitamin D in MS patients and compared it with controls in central region of Iran, an area with medium to high risk for MS disease, in spite of high sun exposure.']	(251, 477)	FALSE
PMC3075531.nxml.gz	2	['Methods:\nA case-control study was conducted from July 1, 2008 to July 31, 2009.']	(479, 558)	FALSE
PMC3075531.nxml.gz	3	['We enrolled 50 definitive MS patients, according to McDonald’s criteria as case group and 50 matched controls.']	(559, 669)	FALSE
PMC3075531.nxml.gz	4	['Our age limits were 15 to 55 years and those patients with estimated expanded disability status scale less than 5 were introduced to the study.']	(670, 813)	FALSE
PMC3075531.nxml.gz	5	['We measured serum level of 25-hydroxy vitamin D and compared them between the two groups.']	(814, 903)	FALSE
PMC3075531.nxml.gz	6	['Results:\nWe gathered 42 females and 8 males as case group and the same numbers as control group without significant age difference.']	(905, 1036)	FALSE
PMC3075531.nxml.gz	7	['The mean serum level of 25-hydroxy vitamin D in case and control groups were 48 and 62 nmol/L, respectively, and the difference was significant (P=0.036).']	(1037, 1191)	FALSE
PMC3075531.nxml.gz	8	['Also, our study showed significant discrepancy between the two groups according to the rate of deficiency, insufficiency and normal range of vitamin D categories (P=0.021).']	(1192, 1364)	FALSE
PMC3075531.nxml.gz	9	['Conclusions:\nWe found the same results as those studies carried out in Europe and North America; i.e., lower serum vitamin D level in MS patients than that in normal population, in spite of sufficient sun exposure in Isfahan region.']	(1366, 1598)	FALSE
PMC3075531.nxml.gz	10	['INTRODUCTION\nMultiple sclerosis (MS) is a chronic probably with autoimmune basis and uncertain etiology characterized by demyelinative and inflammatory physiopathology causing axonal damages.12This disease affects females more than males with ordinary 10 years relapsing-remitting course and secondary progressive phase.2On histological basis, T helper cells type 1 (Th1) is the most responsible cause for pathologies seen in MS.1–3There are multiple risk factors for MS in a complex relationship with each other from genetic ones to environmental factors but exact mechanism leading to MS has remained unclear yet.45From guessed environmental risk factors for MS, past infection with EBV, smoking and low serum level of vitamin D are more favorable.67The most important vitamin in calcium and phosphor homeostasis is vitamin D. This vitamin has proposed potential power for modulating immune system.48This is achieved via enhancing the phagocytic function of monocytes9and decreasing the secretion of IL-6, IL-12, TNF-α and PGE2 by monocytes.10Also, immature or semi mature APC’s cannot mature in presence of 1,25 (OH)2D.8Many studies showed a role of paracrine function and nerve growth factor synthesis of vitamin D in CNS and also, showed that deficiency of this vitamin in pregnancy period can cause neural system disorder in animal cases.811–14Then, vitamin D has a near relation with MS and the results of different studies can be summarized as follows: First, the effect of latitude via exposure to sun light and serum level of vitamin D on MS prevalence, that increases with distance from equator, with only one exception in Norway.23815Second, Vander et al.']	(1600, 3267)	FALSE
PMC3075531.nxml.gz	11	['showed that sun exposure in childhood period prevents from MS.16Third, it seems low risk of MS in white population is associated with high serum level of vitamin D or high oral intake via supplements or oily fish in some studies.217–19Fourth, it have been shown that vitamin D can be a protective agent against experimental autoimmune encephalitis in mice (like MS in humans).48Finally, some scientists administered 100-1700 IU/day vitamin D supplements in MS patients and observed the reduction of relapses.20–22The candidate for estimating serum level of vitamin D is 25-hydroxy vitamin D, because of its prolonged half-life.823–25It is used to assess an individual’s overall vitamin D nutritional status, because its formation, unlike that of 1, 25-dihydroxy vitamin D, is not tightly regulated and it has a relatively long half-life (20-60 days).']	(3268, 4118)	FALSE
PMC3075531.nxml.gz	12	['There are differences in optimal level of 25-hydroxy vitamin D but nowadays internationally accepted normal range is between 75 nmol/L and 200 nmol/L, and we consider serum level below 75 nmol/L and below 2 nmol/L as insufficiency and deficiency, respectively.42325Even it seems to achieve the prevention of autoimmune diseases, the serum level of vitamin D must be higher than the level required to reduce osteoporosis (higher than 75 nmol/L).4In attention to high prevalence of MS in Iran and especially in Isfahan which is about 43.5/100,0002627and given that Iran is located in an latitude of 32° 50’ and longitude of 51° 43’ with enough sun exposure and because nobody investigated the relationship between vitamin D, as an environmental agent, and MS disease in Iran before, we decided to compare the serum level of 25-hydroxy vitamin D in MS patients and healthy control group in Isfahan region.']	(4119, 5021)	FALSE
PMC3075531.nxml.gz	13	['METHODS\nOur study was a case-control type.']	(5023, 5065)	FALSE
PMC3075531.nxml.gz	14	['We enrolled randomly 50 patients from definitive MS patients on the basis of their MRI findings and clinical presentations that were recorded in MS society of Isfahan as case group.']	(5066, 5247)	FALSE
PMC3075531.nxml.gz	15	['Also, we included 50 healthy populations randomly from Alzahra hospital’s staff that were matched on sex, age and living style situation to case group as control one.']	(5248, 5414)	FALSE
PMC3075531.nxml.gz	16	['All of them were residents of Isfahan with the age of 15 to 55 years.']	(5415, 5484)	FALSE
PMC3075531.nxml.gz	17	['We included them if they had the following criteria: no known diseases related to vitamin D deficiency such as rickets or parathyroid diseases and no intake of drug or supplement containing vitamin D or calcium.']	(5485, 5696)	FALSE
PMC3075531.nxml.gz	18	['In the next stage, two neurologists estimated expanded disability status scale (EDSS) in MS patients and those with EDSS less than 5 (that had capability to do outdoor activity) were included in our study.']	(5697, 5902)	FALSE
PMC3075531.nxml.gz	19	['We informed all patients about details and goals of this study before the start.']	(5903, 5983)	FALSE
PMC3075531.nxml.gz	20	['In attention to exclusion criteria (not to give blood sample or usage of vitamin D supplement during the study period) none of the case and control populations were not excluded from our research.']	(5984, 6180)	FALSE
PMC3075531.nxml.gz	21	['To be sure that sun exposure didn’t influence our analysis, we decided to take blood sample in winter (from December to February).']	(6181, 6311)	FALSE
PMC3075531.nxml.gz	22	['Two ml blood sample was taken from all participants and then, 25-hydroxy vitamin D was measured using proper kit (Immunodiagnostic systems – ids – made by UK).']	(6312, 6471)	FALSE
PMC3075531.nxml.gz	23	['All of these stages took place in Khaje Nasir biochemistry and clinical diagnosis laboratory.']	(6472, 6565)	FALSE
PMC3075531.nxml.gz	24	['After gathering information, we divided all subjects into three categories on the base of their 25-hydroxy vitamin D serum level as follows: vitamin D deficient patients (serum level below 25 nmol/L), vitamin D insufficient cases (serum level between 25 and 75 nmol/L) and subjects with normal or higher than normal vitamin D level (serum level higher than 75 nmol/L).']	(6566, 6934)	FALSE
PMC3075531.nxml.gz	25	['The mean 25-hydroxy vitamin D levels in case and control groups were compared with independent t test.']	(6935, 7037)	FALSE
PMC3075531.nxml.gz	26	['The relationship of vitamin D level with other factors was compared by chi-square test.']	(7038, 7125)	FALSE
PMC3075531.nxml.gz	27	['RESULTS\nThis case-control study evaluated 50 MS patients as case group and 50 healthy people as control.']	(7127, 7231)	FALSE
PMC3075531.nxml.gz	28	['The mean age in case and control group was 36.62 and 34.96 years, respectively.']	(7232, 7311)	FALSE
PMC3075531.nxml.gz	29	['Forty two females and 8 males were included in each group.']	(7312, 7370)	FALSE
PMC3075531.nxml.gz	30	['Sex and age was matched between the two groups.']	(7371, 7418)	FALSE
PMC3075531.nxml.gz	31	['The mean levels of vitamin D in the two groups are shown inFigure 1.']	(7419, 7487)	FALSE
