PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC6056931.nxml.gz	0	['Nutrition during pregnancy and early development (NuPED) in urban South Africa: a study protocol for a prospective cohort\n\nAbstract\n\nBackground\nAdequate nutrition during pregnancy is important to ensure optimal birth outcomes, maternal health and offspring development.']	(0, 269)	FALSE
PMC6056931.nxml.gz	1	['However, little is known about the dietary intake and nutritional status of pregnant women residing in urban South Africa.']	(270, 392)	FALSE
PMC6056931.nxml.gz	2	['Therefore, the Nutrition during Pregnancy and Early Development (NuPED) cohort study was initiated to assess early nutrition-related exposures predictive of early childhood development in urban South Africa.']	(393, 600)	FALSE
PMC6056931.nxml.gz	3	['Methods\nThe aims of this prospective cohort study are: 1) to assess dietary intake and nutritional status of urban pregnant women in Johannesburg, South Africa, and 2) to determine associations with birth outcomes, measures of maternal health, as well as measures of offspring health and development.']	(602, 902)	FALSE
PMC6056931.nxml.gz	4	['Pregnant women (<\u200918\xa0weeks’ gestation) ( n \u2009=\u2009250) are being recruited from primary healthcare clinics in Johannesburg and are followed-up at a provincial hospital.']	(903, 1067)	FALSE
PMC6056931.nxml.gz	5	['Participants’ dietary intake and nutrient status (focus on micronutrients and fatty acids) are assessed at <\u200918, 22 and 36\xa0weeks’ gestation.']	(1068, 1208)	FALSE
PMC6056931.nxml.gz	6	['Additional assessments during pregnancy include anthropometric and blood pressure measurements, obstetric ultrasound screens, and assessments of food security, maternal fatigue, prenatal depression, allergy, immune function, morbidity and gestational diabetes.']	(1209, 1469)	FALSE
PMC6056931.nxml.gz	7	['At birth, maternal and neonatal health is assessed and an umbilical cord blood sample collected.']	(1470, 1566)	FALSE
PMC6056931.nxml.gz	8	['Maternal and offspring health is followed-up at 6\xa0weeks, as well as at 6, ≈7.5 and 12\xa0months after birth.']	(1567, 1672)	FALSE
PMC6056931.nxml.gz	9	['Follow-up assessments of mothers include anthropometric measures, diet history, nutrient status, blood pressure, breast milk composition, and measures of postnatal depression and fatigue.']	(1673, 1860)	FALSE
PMC6056931.nxml.gz	10	['Follow-up assessments of the offspring include feeding practices, nutrient status, measures of growth, psychomotor, socio-emotional and immune development, morbidity, allergy, as well as analysis of the gut microbiome and the epigenome.']	(1861, 2097)	FALSE
PMC6056931.nxml.gz	11	['Discussion\nEnsuring adequate nutrition during pregnancy is one of the key actions endorsed by the South African Government to promote optimal early childhood development in an effort to eradicate poverty.']	(2099, 2303)	FALSE
PMC6056931.nxml.gz	12	['The results from this study may serve as a basis for the development of context-specific nutritional interventions which can improve birth outcomes and long-term quality of life of the mother and her offspring.']	(2304, 2514)	FALSE
PMC6056931.nxml.gz	13	['Background\nRecent estimates indicate that 250 million children in low- and middle income countries are at risk of not reaching their developmental potential [1].']	(2516, 2677)	FALSE
PMC6056931.nxml.gz	14	['This is worrisome as suboptimal childhood development is associated with poorer adult health, well-being and productivity – leading to an intergenerational cycle of poverty.']	(2678, 2851)	FALSE
PMC6056931.nxml.gz	15	['As the trajectories of physical and mental health later in life are determined fundamentally during the first 1000\xa0days of life, both the World Health Assembly Nutrition Targets and the Sustainable Developmental Goals call for action to, among others, improve maternal, infant and young child nutrition in an effort to ensure sustainable social and economic progress.']	(2852, 3219)	FALSE
PMC6056931.nxml.gz	16	['Maternal health and nutrition gained heightened attention three decades ago with the publication of the developmental origins of health and disease (DOHaD) hypothesis.']	(3220, 3387)	FALSE
PMC6056931.nxml.gz	17	['Barker and Osmond [2] proposed that the cardiovascular disease they observed in an adult population from England and Wales was at least partly associated with poor early nutrition, and specifically undernutrition in utero [3].']	(3388, 3614)	FALSE
PMC6056931.nxml.gz	18	['Undernourishment in utero can stress the foetus in ways that permanently affect physiological growth and development, and can be described as a reprogramming of the foetus’s developing phenotype [4].']	(3615, 3814)	FALSE
PMC6056931.nxml.gz	19	['Apart from the long-term health consequences, severe growth-restricted foetuses are at increased risk of stillbirth, and the live births have an increased risk of neonatal death, morbidity and permanent deficits in growth and neurocognitive development [5,6].']	(3815, 4074)	FALSE
PMC6056931.nxml.gz	20	['Several maternal nutritional factors have been investigated in relation to adverse pregnancy outcomes, as well as offspring health and development [7–9].']	(4075, 4228)	FALSE
PMC6056931.nxml.gz	21	['The nutrients most studied during pregnancy include B-vitamins (particularly folic acid), vitamin D, iron, long-chain polyunsaturated fatty acids (particularly n-3 fatty acids) and iodine [8,10].']	(4229, 4424)	FALSE
PMC6056931.nxml.gz	22	['However, adequate maternal intakes of zinc and vitamin A may also be important for optimal pregnancy outcomes, as well as for maternal and offspring health [11–13].']	(4425, 4589)	FALSE
PMC6056931.nxml.gz	23	['Furthermore, better overall diet quality has been associated with a lower risk for maternal perinatal depression and gestational weight gain, which in turn are risk factors for suboptimal offspring development [14–16].']	(4590, 4808)	FALSE
PMC6056931.nxml.gz	24	['The health of the adult South African population is a concern.']	(4809, 4871)	FALSE
PMC6056931.nxml.gz	25	['South Africa has large economic disparities and 20% of the population are living in extreme poverty, indicating they cannot afford the minimum required food intake [17].']	(4872, 5041)	FALSE
PMC6056931.nxml.gz	26	['During a national survey in 2012, approximately 40% of the population were reported to have a monotonous diet based mainly on starches [18].']	(5042, 5182)	FALSE
PMC6056931.nxml.gz	27	['The country is undergoing a rapid nutrition transition characterised by changes in dietary patterns and nutrient intake alongside urbanisation [19,20], which has resulted in a growing double-burden of under- and over-nutrition [20,21].']	(5183, 5418)	FALSE
PMC6056931.nxml.gz	28	['Hence, not surprisingly, 31% and 13% of South African women of reproductive age are anaemic [22] and vitamin A deficient [18], respectively, while 68% of women are overweight or obese, and 46% hypertensive [22].']	(5419, 5630)	FALSE
PMC6056931.nxml.gz	29	['The effects are also seen in children, with 27% of under-fives being stunted [22].']	(5631, 5713)	FALSE
PMC6056931.nxml.gz	30	['Both stunting and poverty are known risk factors for poor child development [23].']	(5714, 5795)	FALSE
PMC6056931.nxml.gz	31	['Maternal short stature is, in turn, a risk factor for birth complications [24] – illustrating the intergenerational effect of poor nutrition.']	(5796, 5937)	FALSE
PMC6056931.nxml.gz	32	['Ensuring adequate nutrition during pregnancy is one of the key actions endorsed by the South African Government to promote optimal early childhood development in an effort to eradicate poverty [25].']	(5938, 6136)	FALSE
PMC6056931.nxml.gz	33	['The Guidelines for maternity care in South Africa [26] therefore recommend routine nutritional assessment – such as measuring mid-upper arm circumference and haemoglobin levels – and daily supplementation of 200\xa0mg ferrous sulphate, 1000\xa0mg calcium and 5\xa0mg folic acid.']	(6137, 6406)	FALSE
PMC6056931.nxml.gz	34	['However, studies show that the majority of South African women only seek or get access to public antenatal care in their second trimester of pregnancy [27–30], which might be too late for the routine supplementation programme or other interventions to be effective.']	(6407, 6672)	FALSE
PMC6056931.nxml.gz	35	['Very little is known about the diet and nutritional status of pregnant women in South Africa, specifically residing in urban areas.']	(6673, 6804)	FALSE
PMC6056931.nxml.gz	36	['Furthermore, understanding the associations of maternal diet and nutritional status during pregnancy with birth outcomes, as well as offspring health and development in the South African population will form the basis for the development of context-specific nutrition interventions that may improve birth outcomes and long-term quality of life of the mother and her offspring.']	(6805, 7181)	FALSE
PMC6056931.nxml.gz	37	['Consequently, the Nutrition during Pregnancy and Early Development (NuPED) cohort study was initiated to investigate nutritional status during pregnancy and assess early nutrition-related exposures predictive of early childhood development in urban South Africa.']	(7182, 7444)	FALSE
PMC6056931.nxml.gz	38	['Aims of the study\nThe aims of the NuPED study are 1) to assess dietary intake and nutritional status of urban pregnant women in Johannesburg, South Africa, and 2) to determine associations with birth outcomes, measures of maternal health, as well as measures of offspring health and development.']	(7446, 7741)	FALSE
PMC6056931.nxml.gz	39	['A simplistic conceptual framework showing the modifiable and non-modifiable exposure variables, as well as the outcome variables that will be determined to achieve the aims, is shown in Fig.']	(7742, 7932)	FALSE
PMC6056931.nxml.gz	40	['1.']	(7933, 7935)	FALSE
PMC6056931.nxml.gz	41	['Caption (FIG): FIG.']	(7937, 7956)	FALSE
PMC6056931.nxml.gz	42	['1\n\nSimplistic conceptual framework of exposure and outcome variables in the NuPED study.']	(7957, 8045)	FALSE
PMC6056931.nxml.gz	43	['The study investigates the indicated variables from early pregnancy to infants up to 12\xa0months.']	(8046, 8141)	FALSE
PMC6056931.nxml.gz	44	['The variables fall mainly in the modifiable risk factors category with the core interest being nutritional status.']	(8142, 8256)	FALSE
