PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC3272870.nxml.gz	0	['Management and follow-up of thyroid cancer in pregnant women\n\nAbstractSUMMARY\nThyroid cancer, the most common endocrine malignancy, is often detected in young female patients.']	(0, 175)	FALSE
PMC3272870.nxml.gz	1	['Therefore, pregnancy following thyroid cancer is not infrequent, and about 10% of thyroid cancers occurring during the reproductive years are diagnosed during pregnancy or in the early post-partum period.']	(176, 380)	FALSE
PMC3272870.nxml.gz	2	['Differentiated thyroid cancer (DTC) in young people generally has an excellent prognosis, and disease-free survival among women with DTC diagnosed during pregnancy may not differ from that in age-matched non-pregnant women with similar disease.']	(381, 625)	FALSE
PMC3272870.nxml.gz	3	['However, thyroid cancer detected during pregnancy may cause anxiety about the optimal timing of recommended treatments and about both maternal and neonatal morbidity, as weel as pregnancy following a diagnosis of thyroid cancer obviously needs both maternal and foetal management.']	(626, 906)	FALSE
PMC3272870.nxml.gz	4	['The main objectives in clinical monitoring of pregnant thyroid cancer patients are: 1) to reach an adequate balance of maternal calcium and thyroid hormones that is absolutely required by the foetal central nervous system for normal maturation; 2) to maintain optimal levels of maternal thyroxin to avoid possible recurrence or spread of disease; and 3) to perform safe follow-up visits for the mother and to plan further therapy when needed.']	(907, 1349)	FALSE
PMC3272870.nxml.gz	5	["Data from a review of the literature and the authors' own experience show that in patients undergoing either suppressive or substitutive thyroxine therapy foetal thyroid growth is normal at ultrasound study, newborn thyroid status is normal, and the incidence of maternal morbidity is not influenced by the pregnancy."]	(1350, 1667)	FALSE
PMC3272870.nxml.gz	6	['In this review, the authors underline that regular adjustment of levo-thyroxine and calcium therapy is of outmost importance for both maternal and foetal well-being and offer some insight, very interesting from a practical point of view, to provide a clear and simple pathway for the management of pregnancy-associated thyroid cancer.']	(1668, 2002)	FALSE
PMC3272870.nxml.gz	7	['Introduction\nThyroid cancer, the most common endocrine malignancy, is often detected in young patients and is more frequently diagnosed in women.']	(2004, 2149)	FALSE
PMC3272870.nxml.gz	8	['The median age at diagnosis is low, below 40 years in most populations.']	(2150, 2221)	FALSE
PMC3272870.nxml.gz	9	['For these reasons, differentiated thyroid cancer (DTC) is one of the most common cancers in women in the reproductive age.']	(2222, 2344)	FALSE
PMC3272870.nxml.gz	10	['Hence, thyroid cancer ranks among the most common cancers during pregnancy, with a prevalence of 3.6-14 per 100,000 live births, mirroring the its incidence1-4.']	(2345, 2505)	FALSE
PMC3272870.nxml.gz	11	['Therefore, pregnancy in thyroid cancer patients is not unusual, and about 10% of thyroid cancers occurring during reproductive years are diagnosed during pregnancy or in the early post-partum period.']	(2506, 2705)	FALSE
PMC3272870.nxml.gz	12	['Some data suggest the importance of growth factors (mainly TSH, but also HCG) in growth, progression and spread of papillary tumours.']	(2706, 2839)	FALSE
PMC3272870.nxml.gz	13	['In vitro oestrogens have been shown to down-regulate the NIS (sodium iodide symporter) gene and promote the production of thyroglobulin (HTG), increasing HTG-gene expression via oestrogen receptors present in thyroid tissue, without stimulating rapid cell proliferation145.']	(2840, 3113)	FALSE
PMC3272870.nxml.gz	14	['This could support the hypothesis that sex hormones and, therefore, menstrual and reproductive events, may modify thyroid cancer risk in women6, although these associations – which could indicate either a causal link or a surveillance bias – may reflect an aetiology shared by both the above-mentioned factors and by thyroid cancer.']	(3114, 3446)	FALSE
PMC3272870.nxml.gz	15	['However, such a relation has not yet been confirmed.']	(3447, 3499)	FALSE
PMC3272870.nxml.gz	16	['The diagnosis of a tumour during pregnancy obviously causes anxiety about the optimal timing of recommended treatments and about both maternal and neonatal morbidity.']	(3500, 3666)	FALSE
PMC3272870.nxml.gz	17	['However, thyroid cancer in young people has generally an excellent prognosis, and survival among women with thyroid cancer diagnosed during pregnancy may not differ from that in age-matched non-pregnant women with similar disease.']	(3667, 3897)	FALSE
PMC3272870.nxml.gz	18	['Pregnancy is a special situation in oncology: we need to control two patients at the same time, and both are vulnerable.']	(3898, 4018)	FALSE
PMC3272870.nxml.gz	19	['In addition, each situation must be considered in development, nothing is static, mainly in the first trimester.']	(4019, 4131)	FALSE
PMC3272870.nxml.gz	20	['Finally, thyroid cancer patients often undergo total thyroidectomy and thus need adequate supplementation of both calcium and thyroxine.']	(4132, 4268)	FALSE
PMC3272870.nxml.gz	21	['Thus, pregnancy following thyroid cancer needs both maternal and foetal control.']	(4269, 4349)	FALSE
PMC3272870.nxml.gz	22	['The main problems are: i) to reach an adequate balance of maternal thyroid hormones that is absolutely required by the foetal central nervous system for normal maturation7, ii) to maintain maternal levels of l-thyroxin to avoid possible recurrence or spread of disease, and iii) to perform safe follow-up controls for the mother and to plan further therapy when needed.']	(4350, 4719)	FALSE
PMC3272870.nxml.gz	23	['Physiology of pregnancy\n\nThyroid hormones and foetal development\nThe first endocrine structure to appear during embryonic development is the thyroid gland.']	(4721, 4876)	FALSE
PMC3272870.nxml.gz	24	['At 10-12 weeks of embryo development, follicles containing colloid become visible, and the thyroid is able to incorporate iodine into thyroid hormones.']	(4877, 5028)	FALSE
PMC3272870.nxml.gz	25	['Thyroid hormones are major factors for the normal development of foetal brain, and until the end of the first trimester, when the hypothalamic-pituitary- thyroid axis becomes functional, the foetal brain is strictly dependent on local deiodination of maternal thyroxine7-12.']	(5029, 5303)	FALSE
PMC3272870.nxml.gz	26	['Thyroid hormone deficiency may cause severe neurologic disorders, resulting from defects in neuronal cell differentiation and migration, axonal and dendritic outgrowth, myelin formation and synaptogenesis7913.']	(5304, 5513)	TRUE
PMC3272870.nxml.gz	27	['The offspring of women with a serum-free thyroxine (fT4) concentration in the lowest decile of the reference range at 12 weeks of gestation may have significant delays in neurodevelopment.']	(5514, 5702)	FALSE
PMC3272870.nxml.gz	28	['The mother is the only source of foetal thyroid hormones from conception to approximately 13 weeks of gestation, when foetal thyroid function has developed14-16.']	(5703, 5864)	FALSE
PMC3272870.nxml.gz	29	["During pregnancy, the mother's thyroid physiology undergoes many well-defined changes, leading to an increase in thyroid volume which is often associated with higher urinary iodine excretion."]	(5865, 6056)	FALSE
PMC3272870.nxml.gz	30	['It is also associated with the formation of new thyroid nodules with the histological features of nodular hyperplasia.']	(6057, 6175)	FALSE
