PMC3659910.nxml.gz-1182,"[['27564'], ['27568'], 'what', 'what', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_182']"
PMC3659910.nxml.gz-1184,"[['27584'], ['27588'], 'what', 'what', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_182']"
PMC3659910.nxml.gz-1218,"[['2037'], ['2040'], 'why', 'why', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_16']"
PMC3659910.nxml.gz-1234,"[['11137'], ['11138'], '?', '?', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_77']"
PMC3659910.nxml.gz-13706,"[['2214'], ['2220'], 'raised', 'explicit_question', 'explicit_question', 'PMC3659910.nxml.gz_17']"
PMC3659910.nxml.gz-13861,"[['20004'], ['20011'], 'whether', 'explicit_question', 'explicit_question', 'PMC3659910.nxml.gz_133']"
PMC3659910.nxml.gz-14081,"[['24942'], ['24948'], 'raised', 'explicit_question', 'explicit_question', 'PMC3659910.nxml.gz_162']"
PMC3659910.nxml.gz-441,"[['2045'], ['2048'], 'how', 'how', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_16']"
PMC3659910.nxml.gz-443,"[['11079'], ['11082'], 'How', 'how', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_77']"
PMC3659910.nxml.gz-445,"[['11117'], ['11120'], 'How', 'how', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_77']"
PMC3659910.nxml.gz-805,"[['1973'], ['1981'], 'question', 'question', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_16']"
PMC3659910.nxml.gz-807,"[['11068'], ['11077'], 'questions', 'questions', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_77']"
PMC3659910.nxml.gz-809,"[['24922'], ['24931'], 'questions', 'questions', 'EXPLICIT_QUESTION', 'PMC3659910.nxml.gz_162']"
