PMC5187359.nxml.gz-105,"[['7093'], ['7097'], 'role', 'role', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_29']"
PMC5187359.nxml.gz-109,"[['7202'], ['7210'], 'relation', 'relation', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_30']"
PMC5187359.nxml.gz-119,"[['7712'], ['7718'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_31']"
PMC5187359.nxml.gz-12,"[['566'], ['573'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_2']"
PMC5187359.nxml.gz-120,"[['7762'], ['7770'], 'Based on', 'based_on', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_32']"
PMC5187359.nxml.gz-126,"[['7826'], ['7833'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_32']"
PMC5187359.nxml.gz-127,"[['7849'], ['7856'], 'related', 'related', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_32']"
PMC5187359.nxml.gz-128,"[['7943'], ['7950'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_32']"
PMC5187359.nxml.gz-129,"[['7960'], ['7967'], 'related', 'related', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_32']"
PMC5187359.nxml.gz-142,"[['12362'], ['12369'], 'related', 'related', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_59']"
PMC5187359.nxml.gz-145,"[['12903'], ['12910'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_62']"
PMC5187359.nxml.gz-163,"[['20364'], ['20370'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_116']"
PMC5187359.nxml.gz-166,"[['21129'], ['21135'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_123']"
PMC5187359.nxml.gz-168,"[['21248'], ['21259'], 'interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_124']"
PMC5187359.nxml.gz-180,"[['21959'], ['21965'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_129']"
PMC5187359.nxml.gz-181,"[['22045'], ['22056'], 'Interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_130']"
PMC5187359.nxml.gz-19,"[['1969'], ['1977'], 'affected', 'affected', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_7']"
PMC5187359.nxml.gz-193,"[['22910'], ['22916'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_134']"
PMC5187359.nxml.gz-195,"[['23021'], ['23032'], 'interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_135']"
PMC5187359.nxml.gz-2,"[['10'], ['17'], 'Effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_0']"
PMC5187359.nxml.gz-20,"[['2011'], ['2019'], 'involved', 'involved', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_7']"
PMC5187359.nxml.gz-20485,"[['4513'], ['4523'], 'associated', 'associated', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_17']"
PMC5187359.nxml.gz-205,"[['23964'], ['23970'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_139']"
PMC5187359.nxml.gz-207,"[['24098'], ['24109'], 'interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_140']"
PMC5187359.nxml.gz-21,"[['2118'], ['2127'], 'dependent', 'dependent', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_7']"
PMC5187359.nxml.gz-214,"[['24495'], ['24501'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_143']"
PMC5187359.nxml.gz-216,"[['24619'], ['24630'], 'interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_144']"
PMC5187359.nxml.gz-224,"[['25592'], ['25598'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_150']"
PMC5187359.nxml.gz-225,"[['25678'], ['25689'], 'interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_150']"
PMC5187359.nxml.gz-231,"[['26069'], ['26075'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC5187359.nxml.gz_153']"
