PMC6029118.nxml.gz-138,"[['28495'], ['28501'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_186']"
PMC6029118.nxml.gz-139,"[['28551'], ['28562'], 'interaction', 'interaction', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_186']"
PMC6029118.nxml.gz-159,"[['32319'], ['32329'], 'associated', 'associated', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_216']"
PMC6029118.nxml.gz-165,"[['32846'], ['32852'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_219']"
PMC6029118.nxml.gz-182,"[['34008'], ['34015'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_226']"
PMC6029118.nxml.gz-185,"[['34203'], ['34209'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_227']"
PMC6029118.nxml.gz-186,"[['34280'], ['34287'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_227']"
PMC6029118.nxml.gz-189,"[['34321'], ['34327'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_228']"
PMC6029118.nxml.gz-203,"[['34701'], ['34705'], 'role', 'role', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_230']"
PMC6029118.nxml.gz-207,"[['34888'], ['34899'], 'association', 'association', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_230']"
PMC6029118.nxml.gz-22,"[['1119'], ['1125'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_6']"
PMC6029118.nxml.gz-24,"[['1207'], ['1213'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_7']"
PMC6029118.nxml.gz-3,"[['90'], ['96'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_0']"
PMC6029118.nxml.gz-34,"[['2125'], ['2131'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_13']"
PMC6029118.nxml.gz-50,"[['3593'], ['3600'], 'effects', 'effects', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_24']"
PMC6029118.nxml.gz-58,"[['4352'], ['4363'], 'association', 'association', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_31']"
PMC6029118.nxml.gz-74,"[['6539'], ['6545'], 'impact', 'impact', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_43']"
PMC6029118.nxml.gz-89,"[['7571'], ['7577'], 'effect', 'effect', 'SUPERFICIAL_RELATIONSHIP', 'PMC6029118.nxml.gz_50']"
