PMC2396486.nxml.gz-10,"[['448'], ['465'], 'the current study', 'the_current_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_2']"
PMC2396486.nxml.gz-11,"[['469'], ['477'], 'examined', 'examined', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_2']"
PMC2396486.nxml.gz-162,"[['20538'], ['20548'], 'this study', 'this_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_114']"
PMC2396486.nxml.gz-179,"[['21219'], ['21229'], 'this study', 'this_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_118']"
PMC2396486.nxml.gz-187,"[['21604'], ['21614'], 'this study', 'this_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_120']"
PMC2396486.nxml.gz-210,"[['22428'], ['22445'], 'the current study', 'the_current_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_124']"
PMC2396486.nxml.gz-215,"[['22600'], ['22617'], 'the current study', 'the_current_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_125']"
PMC2396486.nxml.gz-218,"[['22706'], ['22723'], 'the current study', 'the_current_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_126']"
PMC2396486.nxml.gz-246,"[['23775'], ['23792'], 'the current study', 'the_current_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_133']"
PMC2396486.nxml.gz-35,"[['2365'], ['2376'], 'In order to', 'in_order_to', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC2396486.nxml.gz_14']"
PMC2396486.nxml.gz-78,"[['5055'], ['5073'], 'to further explore', 'question_answered_by_this_work', 'question_answered_by_this_work', 'PMC2396486.nxml.gz_32']"
