PMC4380518.nxml.gz-12,"[['126'], ['131'], 'aimed', 'aimed', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_0']"
PMC4380518.nxml.gz-14,"[['508'], ['515'], 'analyze', 'analyze', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_2']"
PMC4380518.nxml.gz-439,"[['11788'], ['11800'], 'Our findings', 'our_findings', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_61']"
PMC4380518.nxml.gz-441,"[['10668'], ['10677'], 'Our study', 'our_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_53']"
PMC4380518.nxml.gz-443,"[['10883'], ['10892'], 'Our study', 'our_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_54']"
PMC4380518.nxml.gz-445,"[['11362'], ['11371'], 'Our study', 'our_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_57']"
PMC4380518.nxml.gz-583,"[['12758'], ['12762'], 'this', 'this', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_66']"
PMC4380518.nxml.gz-588,"[['2570'], ['2580'], 'this study', 'this_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_9']"
PMC4380518.nxml.gz-590,"[['2585'], ['2595'], 'to examine', 'to_examine', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_9']"
PMC4380518.nxml.gz-594,"[['132'], ['140'], 'to study', 'to_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC4380518.nxml.gz_0']"
