PMC5240907.nxml.gz-514,"[['21837'], ['21846'], 'our study', 'our_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_142']"
PMC5240907.nxml.gz-536,"[['399'], ['412'], 'present study', 'present_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_2']"
PMC5240907.nxml.gz-540,"[['16176'], ['16189'], 'present study', 'present_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_104']"
PMC5240907.nxml.gz-542,"[['22235'], ['22248'], 'present study', 'present_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_144']"
PMC5240907.nxml.gz-565,"[['384'], ['391'], 'purpose', 'purpose', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_2']"
PMC5240907.nxml.gz-567,"[['3937'], ['3944'], 'purpose', 'purpose', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_25']"
PMC5240907.nxml.gz-739,"[['3948'], ['3958'], 'this study', 'this_study', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_25']"
PMC5240907.nxml.gz-749,"[['4047'], ['4058'], 'to identify', 'to...identify', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_25']"
PMC5240907.nxml.gz-753,"[['1141'], ['1153'], 'To determine', 'to_determine', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_7']"
PMC5240907.nxml.gz-755,"[['13116'], ['13128'], 'To determine', 'to_determine', 'QUESTION_ANSWERED_BY_THIS_WORK', 'PMC5240907.nxml.gz_89']"
