	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	PA01	NNP	0	4	O	None	None	None
1	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	.	.	4	5	O	None	None	None
2	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	78	CD	5	7	O	None	None	None
3	PMC3800883.nxml.gz	PMC3800883.nxml.gz_0	0	8	.	.	7	8	O	None	None	None
4	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	Ayurvedic	NNP	9	18	O	None	None	None
5	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	diet	NN	19	23	O	None	None	None
6	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	in	IN	24	26	O	None	None	None
7	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	pregnancy	NN	27	36	O	None	None	None
8	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	Abstract	NNP	38	46	O	None	None	None
9	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	Purpose	NNP	48	55	O	None	None	None
10	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	:	:	55	56	O	None	None	None
11	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	The	DT	57	60	O	None	None	None
12	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	fast	NN	61	65	O	None	None	None
13	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	changing	VBG	66	74	O	None	None	None
14	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	life	NN	75	79	O	None	None	None
15	PMC3800883.nxml.gz	PMC3800883.nxml.gz_1	9	170	style	NN	80	85	O	None	None	None
