	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC3373750.nxml.gz	PMC3373750.nxml.gz_0	0	7	P04	NNP	0	3	O	None	None	None
1	PMC3373750.nxml.gz	PMC3373750.nxml.gz_0	0	7	.	.	3	4	O	None	None	None
2	PMC3373750.nxml.gz	PMC3373750.nxml.gz_0	0	7	49	CD	4	6	O	None	None	None
3	PMC3373750.nxml.gz	PMC3373750.nxml.gz_0	0	7	.	.	6	7	O	None	None	None
4	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	Herb	NNP	8	12	O	None	None	None
5	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	use	NN	13	16	O	None	None	None
6	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	among	IN	17	22	O	None	None	None
7	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	low	JJ	23	26	O	None	None	None
8	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	income	NN	27	33	O	None	None	None
9	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	women	NNS	34	39	O	None	None	None
10	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	at	IN	40	42	O	None	None	None
11	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	an	DT	43	45	O	None	None	None
12	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	urban	JJ	46	51	O	None	None	None
13	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	tertiary	JJ	52	60	O	None	None	None
14	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	care	NN	61	65	O	None	None	None
15	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	center	NN	66	72	O	None	None	None
16	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	and	CC	73	76	O	None	None	None
17	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	their	PRP$	77	82	O	None	None	None
18	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	communications	NNS	83	97	O	None	None	None
19	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	with	IN	98	102	O	None	None	None
20	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	prenatal	JJ	103	111	O	None	None	None
21	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	care	NN	112	116	O	None	None	None
22	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	providers	NNS	117	126	O	None	None	None
23	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	Purpose	NNP	128	135	O	None	None	None
24	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	Little	NNP	136	142	B	full_unknown_2021_10_14_Instance_89	None	None
25	PMC3373750.nxml.gz	PMC3373750.nxml.gz_1	8	276	is	VBZ	143	145	I	full_unknown_2021_10_14_Instance_89	None	None
