	PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
0	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	On	IN	0	2	O	None	None	None
1	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	the	DT	3	6	O	None	None	None
2	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	aetiology	NN	7	16	O	None	None	None
3	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	of	IN	17	19	O	None	None	None
4	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	autism	NN	20	26	O	None	None	None
5	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	I	PRP	27	28	O	None	None	None
6	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	have	VBP	29	33	O	None	None	None
7	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	suggested	VBN	34	43	O	None	None	None
8	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	that	IN	44	48	O	None	None	None
9	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	the	DT	49	52	O	None	None	None
10	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	primary	JJ	53	60	O	None	None	None
11	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	environmental	JJ	61	74	O	None	None	None
12	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	trigger	NN	75	82	O	None	None	None
13	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	for	IN	83	86	O	None	None	None
14	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	autism	NN	87	93	O	None	None	None
15	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	is	VBZ	94	96	O	None	None	None
16	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	not	RB	97	100	O	None	None	None
17	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	vaccinations	NNS	101	113	O	None	None	None
18	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	,	,	113	114	O	None	None	None
19	PMC2913107.nxml.gz	PMC2913107.nxml.gz_0	0	200	toxins	NNS	115	121	O	None	None	None
